iter loss z0 z1 z2 z3 z4 z5 z6 z7 z8 z9 z10 z11 z12 z13 z14 z15 z16 z17 z18 z19 z20 z21 z22 z23 z24 z25 z26 z27 z28 z29 z30 z31 z32 z33 z34 z35 z36 z37 z38 z39 z40 z41 z42 z43 z44 z45 z46 z47 z48 z49 z50 z51 z52 z53 z54 z55 z56 z57 z58 z59 z60 z61 z62 z63 z64 z65 z66 z67 z68 z69 z70 z71 z72 z73 z74 z75 z76 z77 z78 z79 z80 z81 z82 z83 z84 z85 z86 z87 z88 z89 z90 z91 z92 z93 z94 z95 z96 z97 z98 z99
0 253236.875 -7.669776361414570864e-01 5.370339346205108555e-01 -4.142179579054716676e-02 -3.814183896182128386e-01 7.256022657672418497e-01 2.410644399955590433e-01 -3.894426785702767013e-01 -2.851186770124052305e-01 -8.291763495400235051e-01 -6.470025324475550121e-01 -5.232078139345319734e-01 -4.631632770966211954e-01 5.530990977561791588e-01 -4.062887140208684134e-01 -5.362972546300897037e-01 6.701331447917386885e-01 7.715604190617255664e-01 4.666405823816841547e-01 7.670977800091762777e-01 -1.398425108326650790e-01 -1.321396784183583861e-01 2.931929959306607270e-01 8.425123401762291131e-01 3.966149197896147172e-01 -5.893871964910715189e-01 -1.997564559643305593e-01 2.614235523559245156e-01 -4.582321029088831654e-01 -2.286777638691861458e-01 -5.247743380295846194e-01 -4.879936291216255828e-01 5.532665205916149631e-01 6.415728335282651074e-01 -9.745533882103978307e-01 4.609809026146096667e-01 5.316927585953372670e-01 7.758890538046081531e-02 -3.489010745961280691e-01 -2.976409442505130176e-01 8.368763259827396439e-01 -9.131071889453286072e-01 -6.250435122809177013e-01 -5.833962813957691562e-01 -2.631473694106352124e-01 -6.523242670752509298e-01 6.435998576755519451e-02 -5.601141393568653815e-01 6.166091512851159528e-01 -9.783215896176327142e-01 -7.767179139818503053e-02 4.324759052287641126e-02 -1.996339438480629891e-01 5.238672689411494332e-01 1.115179759967854789e-01 8.162249974620590098e-01 -1.866875220940555913e-02 -7.850505550312609770e-01 -9.964025285744184668e-01 -9.396009006499250749e-01 -5.555562957218185272e-01 4.282726261205633822e-01 -1.112007297459718380e-01 -3.919357457892069796e-02 6.655449808560736091e-01 -5.678413686394658821e-01 -9.036096905567891913e-01 -9.199663155053712238e-01 2.530437670788729942e-01 9.723046198363172188e-02 9.619232622247813058e-01 3.889294465531578648e-01 2.041999069714168780e-01 -9.236982744011976720e-01 7.843766786272377001e-01 -9.606035791295808313e-01 -2.588001874416914205e-01 -2.351019616602916251e-01 3.461290128610126082e-01 -2.094722026829929362e-01 3.296573930165973554e-01 5.053667260358212232e-01 7.122594752369399984e-01 -3.346880766585382805e-01 -9.510961557221797591e-01 6.522361376291585522e-02 5.237723523877853005e-01 -3.393536650097392915e-01 -3.703881858822501982e-01 7.846917274154807664e-02 8.616379617395293344e-01 -1.033652044998094599e-01 -4.058307967562255758e-01 -2.492573723182505141e-01 -9.614644910527769817e-02 -8.471450688806694274e-01 8.721488449408594246e-01 -7.061683955430138049e-01 9.490632552839075586e-01 -6.118396634560103742e-01 4.743574270735599896e-01
1 237376.8125 -7.569776363649745043e-01 5.470339343969934376e-01 -5.142179463570717424e-02 -3.914183893946954207e-01 7.156022659907592676e-01 2.310644402190764612e-01 -3.794426778624715446e-01 -2.751186772359226484e-01 -8.191763497635409230e-01 -6.570025322240375942e-01 -5.332078137110145555e-01 -4.731632768731037775e-01 5.430990979796965767e-01 -4.162887137973509954e-01 -5.462972544065722857e-01 6.801331454995438452e-01 7.615604192852429843e-01 4.566405826052015726e-01 7.770977797856588598e-01 -1.498425106091476611e-01 -1.421396781948409682e-01 3.031929957071433090e-01 8.325123403997465310e-01 4.066149195660972993e-01 -5.993871962675541010e-01 -2.097564557408131414e-01 2.514235516481193589e-01 -4.682321026853657475e-01 -2.386777636456687279e-01 -5.347743378060672015e-01 -4.979936288981081649e-01 5.432665198838098064e-01 6.315728337517825253e-01 -9.645533884339152486e-01 4.709809033224148234e-01 5.416927583718198491e-01 6.758890560397823322e-02 -3.389010748196454870e-01 -2.876409444740304355e-01 8.268763262062570618e-01 -9.231071887218111893e-01 -6.150435125044351192e-01 -5.933962811722517383e-01 -2.531473696341526303e-01 -6.423242672987683477e-01 5.435998599107261242e-02 -5.501141395803827994e-01 6.266091510615985349e-01 -9.883215893941152963e-01 -6.767179162170244844e-02 3.324759074639382916e-02 -2.096339436245455712e-01 5.338672687176320153e-01 1.015179752889803222e-01 8.062249976855764277e-01 -2.866875291721071584e-02 -7.750505552547783950e-01 -9.864025287979358847e-01 -9.496009004264076570e-01 -5.655562954983011092e-01 4.182726263440808001e-01 -1.212007295224544201e-01 -2.919357480243811587e-02 6.755449806325561912e-01 -5.778413684159484642e-01 -8.936096907803066092e-01 -9.099663157288886417e-01 2.630437668553555763e-01 8.723046127582656517e-02 9.519232624482987237e-01 3.989294463296404469e-01 2.141999076792220347e-01 -9.136982746247150899e-01 7.743766788507551180e-01 -9.506035784217756746e-01 -2.488001867338862638e-01 -2.451019614367742072e-01 3.361290130845300261e-01 -2.194722024594755183e-01 3.196573923087921987e-01 5.153667258123038053e-01 7.222594750134225805e-01 -3.246880768820556984e-01 -9.410961559456971770e-01 7.522361353939843731e-02 5.137723526113027184e-01 -3.493536647862218736e-01 -3.603881861057676161e-01 6.846917296506549455e-02 8.716379615160119165e-01 -9.336520472332687781e-02 -4.158307965327081579e-01 -2.392573725417679320e-01 -8.614644839747254146e-02 -8.571450686571520095e-01 8.621488451643768425e-01 -7.161683953194963870e-01 9.590632550603901407e-01 -6.018396636795277921e-01 4.643574263657548329e-01
2 222341.421875 -7.469702148788948115e-01 5.569097907369249256e-01 -6.139540259307030290e-02 -4.013639645425626234e-01 7.056870892117275140e-01 2.210617898985465235e-01 -3.702349085654081939e-01 -2.651750951183651228e-01 -8.092180937274977559e-01 -6.669359657194995350e-01 -5.432116309787304864e-01 -4.827762078117052713e-01 5.331232343590577294e-01 -4.262991062024437117e-01 -5.562172153896698390e-01 6.901409460339114066e-01 7.518597521721772647e-01 4.467221136008685534e-01 7.871099230771918531e-01 -1.598412884904123477e-01 -1.521095543426476127e-01 3.132064549574742340e-01 8.225173315809413133e-01 4.166280128066564004e-01 -6.093729263195484247e-01 -2.194734237929023557e-01 2.414104807593020485e-01 -4.781984696097112408e-01 -2.486665316719014474e-01 -5.447874468791100711e-01 -5.078252744241000816e-01 5.332954013516886249e-01 6.215594667023864872e-01 -9.545919556565700681e-01 4.809882149124307116e-01 5.511900544369119359e-01 5.757628454396446216e-02 -3.288980854976983892e-01 -2.776421060567983989e-01 8.168641465931436585e-01 -9.330639322899931809e-01 -6.050510443336134525e-01 -6.034095960675835979e-01 -2.431501405423295292e-01 -6.323409735866292181e-01 4.441568489248748364e-02 -5.401135502767104857e-01 6.364075614101927236e-01 -9.983295724677074823e-01 -5.766096801425768525e-02 2.324636441808047849e-02 -2.196246860546364754e-01 5.438728359404656487e-01 9.150526295935423882e-02 7.962180455860743411e-01 -3.858095598326172215e-02 -7.650938563900799849e-01 -9.764032042303198988e-01 -9.596137599050005296e-01 -5.754206239274040069e-01 4.083198697678407374e-01 -1.312104653451320324e-01 -1.920185727761158923e-02 6.855481478371150406e-01 -5.878455004706946152e-01 -8.836139611178286390e-01 -8.999537086387134899e-01 2.730286372966135300e-01 7.722112126524316444e-02 9.419135983374593568e-01 4.089396301184764493e-01 2.240803666153172724e-01 -9.036928284738161565e-01 7.643635539452284799e-01 -9.405917284968536851e-01 -2.387882539212551336e-01 -2.551041535465974341e-01 3.261802304617158477e-01 -2.293778210749239932e-01 3.096853284842577825e-01 5.251838184917447805e-01 7.322630436180110891e-01 -3.149651716485533104e-01 -9.330607355055597907e-01 8.523174748724771099e-02 5.038419244937890618e-01 -3.592415184235595582e-01 -3.507042082932390059e-01 5.846302087165500261e-02 8.816319328414690126e-01 -8.335820140108318732e-02 -4.257853514928398031e-01 -2.292489601284688483e-01 -7.768310106678311122e-02 -8.671497399476688628e-01 8.521356243326250191e-01 -7.261746787293898997e-01 9.690712250954662821e-01 -5.918310426499719945e-01 4.563714237640716931e-01
3 208200.203125 -7.370381895431656893e-01 5.665212064136975201e-01 -7.116114307706955522e-02 -4.106628907619067625e-01 6.960802211830867670e-01 2.111360277071316904e-01 -3.745900979558887123e-01 -2.564605337677214880e-01 -7.994738006710693234e-01 -6.683217095656850404e-01 -5.530656124140294061e-01 -4.919281061361948648e-01 5.233095465949495484e-01 -4.363324389451943564e-01 -5.640056090361484920e-01 7.001126596811577674e-01 7.425721471100501514e-01 4.368789224689191286e-01 7.969420622041483160e-01 -1.698667683212138346e-01 -1.618747108873925811e-01 3.232324200073370957e-01 8.126253149316950974e-01 4.264821711932444970e-01 -6.187674229988544550e-01 -2.275170426656640821e-01 2.313935802720579193e-01 -4.879660783267951718e-01 -2.585412219959695168e-01 -5.548230846452328890e-01 -5.177506473226787254e-01 5.234736418148262516e-01 6.116907349801508076e-01 -9.447536884270726354e-01 4.909155948111576517e-01 5.579531783440607740e-01 4.754073897877653110e-02 -3.190861476887079107e-01 -2.677166670343169574e-01 8.068468549504181908e-01 -9.428118742682689568e-01 -5.968222561812763782e-01 -6.130904334603906047e-01 -2.333703762030017170e-01 -6.225511975296242895e-01 3.442953853930230679e-02 -5.301008128013748877e-01 6.462420269809405760e-01 -1.000000000000000000e+00 -4.796788279827191026e-02 1.326551263373199063e-02 -2.296235272658362359e-01 5.538748185027095872e-01 8.153899661784680397e-02 7.863061843154082187e-01 -4.539724024863089902e-02 -7.551039642574997046e-01 -9.664226923787111456e-01 -9.688576803504427293e-01 -5.849406600958004798e-01 3.985184167883952799e-01 -1.412427633885022793e-01 -9.242448264221048149e-03 6.955651060663587959e-01 -5.976252210378614205e-01 -8.736939461180217581e-01 -8.907356789608456005e-01 2.829461051291788376e-01 6.718942019964324608e-02 9.319032925453660798e-01 4.189670834218135465e-01 2.337704911568383448e-01 -8.937516696575977804e-01 7.543655024955719934e-01 -9.306421849834960458e-01 -2.288219736099090795e-01 -2.651173250182528029e-01 3.168022126040450637e-01 -2.391980197151513110e-01 3.013016772202459226e-01 5.297252756567774057e-01 7.418342643437858541e-01 -3.056988556891593323e-01 -9.307283589565393811e-01 9.520423320090842800e-02 4.942941069729918091e-01 -3.652177660247706292e-01 -3.488812544823236550e-01 4.846040594138290025e-02 8.915502500402223696e-01 -7.340877616569252417e-02 -4.352855048555908102e-01 -2.192164506748741637e-01 -6.884750037772957576e-02 -8.771777799842279677e-01 8.421011991484943504e-01 -7.361455895765769419e-01 9.790907444617902300e-01 -5.826411808233733503e-01 4.614116311761655709e-01
4 195277.6875 -7.271056473234076556e-01 5.762975583871119412e-01 -8.074794203554991334e-02 -4.189506893752166228e-01 6.873133968035234354e-01 2.013940974160750574e-01 -3.811087156939270137e-01 -2.502214809057925482e-01 -7.899627312764212483e-01 -6.650667320451297826e-01 -5.625132568787010179e-01 -5.013590016956845918e-01 5.138925305357893158e-01 -4.463574186557732748e-01 -5.720502979985484515e-01 7.100749474126264449e-01 7.332745107724718547e-01 4.272717815627640192e-01 8.067525303861160513e-01 -1.799251666797376803e-01 -1.713349123743377334e-01 3.332371956059823059e-01 8.028608140380426583e-01 4.361533768479848305e-01 -6.269639976346581545e-01 -2.322845960808135324e-01 2.213826924033555077e-01 -4.975051861188746205e-01 -2.682980180579621621e-01 -5.648903054225060671e-01 -5.276564224003197356e-01 5.136997019668800846e-01 6.019489183104482777e-01 -9.349954739607988508e-01 5.006061719754499872e-01 5.643548941442269040e-01 3.754178228357751834e-02 -3.095841056037755834e-01 -2.580014228603133564e-01 7.967963700398108529e-01 -9.524774249323362252e-01 -5.930517715922360988e-01 -6.221629980026841533e-01 -2.239044210051905903e-01 -6.130951665051682653e-01 2.460921137655969204e-02 -5.201475663494605772e-01 6.561733892149965719e-01 -1.000000000000000000e+00 -3.843577575798584611e-02 3.368445422163635072e-03 -2.395812692118182152e-01 5.638102608609649735e-01 7.152905683552535088e-02 7.766169836458811648e-01 -4.634293126792754514e-02 -7.454523433851809600e-01 -9.564862460547203238e-01 -9.680496564445955077e-01 -5.946328549674049224e-01 3.889907586760481539e-01 -1.511232400197264347e-01 6.950942264400961079e-04 7.055686513878829391e-01 -6.072374870121446389e-01 -8.638175840699322539e-01 -8.817020381142355312e-01 2.928300947091544426e-01 5.714932698632346764e-02 9.219111531314132524e-01 4.289605360005965817e-01 2.435863200315455668e-01 -8.839140012685158254e-01 7.445928255210370050e-01 -9.208266857969802377e-01 -2.188013385191407423e-01 -2.751691286816257964e-01 3.072440592653147284e-01 -2.490525226910920154e-01 2.951531028121021638e-01 5.276973119029877424e-01 7.506750385297413786e-01 -2.964531890138897285e-01 -9.257085959376034623e-01 1.050925692633397635e-01 4.846013030164235680e-01 -3.686643938986979840e-01 -3.500865763493425931e-01 3.852150651373054124e-02 9.013805051016103853e-01 -6.364272741392107413e-02 -4.445488620031652349e-01 -2.091993108377283583e-01 -5.975273403657976878e-02 -8.871711962414305930e-01 8.320373348577800865e-01 -7.458381513892757830e-01 9.890618369168793222e-01 -5.739903237994785634e-01 4.685249100196280381e-01
5 183467.71875 -7.171028023564596232e-01 5.861193235119097622e-01 -9.017928835516575425e-02 -4.255940386800118880e-01 6.793560249204291246e-01 1.921361987501104540e-01 -3.876421363386275409e-01 -2.459969029871438284e-01 -7.808774653568550939e-01 -6.593986781759717530e-01 -5.718324002484949098e-01 -5.109218423809329668e-01 5.049713869369347741e-01 -4.562344615006648230e-01 -5.797775605625519191e-01 7.199384302008315917e-01 7.240339710279755092e-01 4.176583747183268969e-01 8.163264482220669027e-01 -1.899605557827330760e-01 -1.801405468282304412e-01 3.431371564367899918e-01 7.932886023850485024e-01 4.454724419866824547e-01 -6.337206409336715307e-01 -2.358122734659500175e-01 2.118955468230041550e-01 -5.067517869106865636e-01 -2.778031083616812058e-01 -5.748977036255213946e-01 -5.376284275515319511e-01 5.038205170800669208e-01 5.921449544853416569e-01 -9.253811218239484937e-01 5.100726384693545779e-01 5.703901917876201821e-01 2.794607801863868701e-02 -3.005135247785659658e-01 -2.487339371597656612e-01 7.867047681688568161e-01 -9.622789039888137719e-01 -5.940047599895661445e-01 -6.307009312330842388e-01 -2.147625288104426655e-01 -6.038895280741556348e-01 1.514403662706609310e-02 -5.103833001490969412e-01 6.661411959640424207e-01 -1.000000000000000000e+00 -2.877191544439150483e-02 -6.316598754712909880e-03 -2.494250331071510285e-01 5.735321565407964783e-01 6.167160994892628700e-02 7.673647064429769404e-01 -4.360325382941510064e-02 -7.361509808259816268e-01 -9.467097040915006811e-01 -9.636240125013453284e-01 -6.044722714489594306e-01 3.796775599382480326e-01 -1.605925843003865872e-01 1.049823103710045835e-02 7.155380870201117904e-01 -6.165691659837928551e-01 -8.541314372071273642e-01 -8.771868074585653652e-01 3.024804834417069710e-01 4.779147878165113106e-02 9.120254322227714372e-01 4.387319221620431531e-01 2.527544252314786188e-01 -8.744145007628896238e-01 7.350047487879842745e-01 -9.112527297768038270e-01 -2.087406258240189771e-01 -2.852121918826360236e-01 2.975419271818391387e-01 -2.583010522519559871e-01 2.912828866138366113e-01 5.237949958095429182e-01 7.594394824488039930e-01 -2.879656719997438774e-01 -9.188027636097011452e-01 1.148496279582984503e-01 4.747616248332255928e-01 -3.695865569157921193e-01 -3.540141736597366418e-01 2.874816643752242662e-02 9.110865524651896585e-01 -5.420991053595991538e-02 -4.531596237275776762e-01 -1.993313148603266249e-01 -5.076209235323969615e-02 -8.970047696051519637e-01 8.219443434535447235e-01 -7.551668147384273944e-01 9.984859747997676394e-01 -5.656094013106103269e-01 4.764088899585523507e-01
6 172994.8125 -7.070748610400934275e-01 5.960637093608491810e-01 -9.931271203374270051e-02 -4.298248154817172484e-01 6.723557192305578134e-01 1.832566601246317095e-01 -3.948962721335651516e-01 -2.431854059097979803e-01 -7.726300889372512692e-01 -6.522591793424048490e-01 -5.807748422633083329e-01 -5.206294795121471086e-01 4.967796756676157166e-01 -4.659144327634774374e-01 -5.841301571509847079e-01 7.295255281138584014e-01 7.151914887964181400e-01 4.079006454711144869e-01 8.253948395079035993e-01 -1.997250417752243212e-01 -1.881798806858263617e-01 3.527304150486478829e-01 7.840068702430769143e-01 4.528345813979530732e-01 -6.381731716939895716e-01 -2.367544706286079936e-01 2.026735795132907914e-01 -5.155777241967058888e-01 -2.866788145947654076e-01 -5.846951854455086917e-01 -5.476845665214897796e-01 4.938325881754739299e-01 5.825737020945993550e-01 -9.161230573825656087e-01 5.190012354427737673e-01 5.752617697434025956e-01 1.856735608110149371e-02 -2.923270568553419935e-01 -2.400560810944327716e-01 7.766476708679697083e-01 -9.722067644499892136e-01 -5.979861975236600014e-01 -6.377649268142044914e-01 -2.063967831542503628e-01 -5.954902687751157941e-01 6.036927467834907191e-03 -5.008307505782980673e-01 6.760264130271713690e-01 -1.000000000000000000e+00 -1.894562316055847795e-02 -1.573046601224836749e-02 -2.591578671706213921e-01 5.829779532614800530e-01 5.205209362839968712e-02 7.588868379307041057e-01 -3.847512677230979783e-02 -7.280207442971677878e-01 -9.372285683357233221e-01 -9.573883137976688662e-01 -6.144072518712178077e-01 3.709386715106328669e-01 -1.699450289714810047e-01 2.003952371193995496e-02 7.253740492262370498e-01 -6.243960046261516350e-01 -8.448536156886465864e-01 -8.752094727282382358e-01 3.118370520091617859e-01 3.871420826638805046e-02 9.023396122541902376e-01 4.482242654536834348e-01 2.618334755041817896e-01 -8.654732843685843946e-01 7.255928596595973001e-01 -9.020781099754613397e-01 -1.986559464737620573e-01 -2.951627309798259269e-01 2.876874055794469420e-01 -2.672687359025092135e-01 2.917877918553781758e-01 5.177893645154414415e-01 7.670418332351323087e-01 -2.803539581619116650e-01 -9.120148315974709874e-01 1.244467673913247641e-01 4.648504741616839020e-01 -3.668997923365258096e-01 -3.600999094054646577e-01 1.924721306867982484e-02 9.205277139934193720e-01 -4.539405761077852652e-02 -4.616638477373895544e-01 -1.895947331548160086e-01 -4.146243318302933467e-02 -9.066540547204535727e-01 8.118831008358780021e-01 -7.638602602123367724e-01 1.000000000000000000e+00 -5.587340418573494283e-01 4.849716075453081032e-01
7 163728.171875 -6.970502594464798030e-01 6.061162301426046284e-01 -1.083441232941091403e-01 -4.319322471281537013e-01 6.660030585187031171e-01 1.748320725768526263e-01 -4.027891070875289081e-01 -2.409517188200418492e-01 -7.652965164489731187e-01 -6.442329883089819020e-01 -5.893481024216087327e-01 -5.304620554293910661e-01 4.892313439189215352e-01 -4.754288223231040167e-01 -5.842680753722833131e-01 7.388590380656883116e-01 7.062027796074203945e-01 3.985307804112618868e-01 8.337646736701984640e-01 -2.092116676775790385e-01 -1.958382169974051124e-01 3.619792761603484177e-01 7.750371358202143846e-01 4.558392261625403563e-01 -6.406790652801930275e-01 -2.369826200229963042e-01 1.937735117442997979e-01 -5.240603778443670979e-01 -2.950356558758218117e-01 -5.941930337848875254e-01 -5.578140154792310401e-01 4.837708975916488185e-01 5.736365024945584423e-01 -9.072600134112058790e-01 5.273870203668040713e-01 5.781426559404927445e-01 9.259486371073322175e-03 -2.853845276240321027e-01 -2.319713089397439365e-01 7.667236344172856377e-01 -9.820977911033386132e-01 -6.037021455875402065e-01 -6.430378382100820911e-01 -1.989057109800886902e-01 -5.878074624285503091e-01 -2.640475043404144628e-03 -4.914031947415609114e-01 6.857018487490456060e-01 -1.000000000000000000e+00 -9.013701201635138105e-03 -2.482925380427536410e-02 -2.688433201981081933e-01 5.922031932387206155e-01 4.276649836038859398e-02 7.511889059742042907e-01 -3.199248975061919076e-02 -7.208331421869607070e-01 -9.280534521394485648e-01 -9.503024204945129672e-01 -6.243769892519608344e-01 3.626893719099124613e-01 -1.792106836918470059e-01 2.915577659620871565e-02 7.350454411454923065e-01 -6.299910074152019757e-01 -8.360147935548074560e-01 -8.755099144804261435e-01 3.210791805899704254e-01 2.988946493590938225e-02 8.928977345389006448e-01 4.574503845994344342e-01 2.710937425234536402e-01 -8.571442328218319417e-01 7.161200033615082727e-01 -8.933634238275927064e-01 -1.885801118939962606e-01 -3.049652363537806998e-01 2.777059419161669318e-01 -2.762924730648608218e-01 2.951650743817222367e-01 5.105046059029278993e-01 7.744574990143950899e-01 -2.738759372405621395e-01 -9.097466834769782906e-01 1.339273713619120176e-01 4.549367642157071678e-01 -3.617849701537214635e-01 -3.674396444552190388e-01 1.004330876030112840e-02 9.297847716750990976e-01 -3.729567883327455924e-02 -4.695849166665253538e-01 -1.799954898640936385e-01 -3.221385426206890834e-02 -9.160563959298055892e-01 8.018915397732440109e-01 -7.720103441565382418e-01 1.000000000000000000e+00 -5.539938828300710050e-01 4.939969735908427140e-01
8 155518.34375 -6.870745224857111033e-01 6.162698152561896237e-01 -1.173307314193785533e-01 -4.322527980846841977e-01 6.603695045629991434e-01 1.668318980395515627e-01 -4.113113633650304912e-01 -2.390725851867039342e-01 -7.590023264966592187e-01 -6.355945420897164411e-01 -5.975306364382775293e-01 -5.404442231725374857e-01 4.822247001132686783e-01 -4.848135252142153906e-01 -5.811609320391015743e-01 7.479186181086465712e-01 6.969014198421887851e-01 3.905232726400083010e-01 8.411605367375571962e-01 -2.183931429443932704e-01 -2.033553163778982764e-01 3.708604520509133362e-01 7.664713038907691178e-01 4.552284938637303213e-01 -6.413385567395664122e-01 -2.361569485438903548e-01 1.850223568670543717e-01 -5.322216488353348485e-01 -3.026596515301067658e-01 -6.033136769237730235e-01 -5.676730223311425849e-01 4.736656155233962551e-01 5.655724820694771893e-01 -8.988468801997719915e-01 5.352708531567615946e-01 5.783515896617892338e-01 -9.488893171827328388e-05 -2.798960131894858705e-01 -2.242984565688559417e-01 7.569675508170625733e-01 -9.917248371668809792e-01 -6.104247602223222824e-01 -6.461563008378357065e-01 -1.922730043640148434e-01 -5.809254496068163576e-01 -1.105931353693012653e-02 -4.820906823884982817e-01 6.950805529914538816e-01 -1.000000000000000000e+00 9.875465470974287285e-04 -3.363526730645594043e-02 -2.784557808188095063e-01 6.012625777039382058e-01 3.385783448403389961e-02 7.443944672768065818e-01 -2.458548108034874780e-02 -7.143559901895732978e-01 -9.191366019376630003e-01 -9.424677019318503657e-01 -6.344220166122809257e-01 3.549307684786280337e-01 -1.884635988507148419e-01 3.785255993022551557e-02 7.445669888504273803e-01 -6.334645896270838517e-01 -8.276075341948516684e-01 -8.771095785818032731e-01 3.302654288849795616e-01 2.084601726258861198e-02 8.836860257473466707e-01 4.665431877125969518e-01 2.806086424478511088e-01 -8.493713103059628011e-01 7.065589731673449503e-01 -8.851066885474365709e-01 -1.784803227662887792e-01 -3.145626179306764136e-01 2.676062328822008674e-01 -2.854171637316555987e-01 3.003780728650522480e-01 5.023977502273497819e-01 7.807557821294244249e-01 -2.680607143811795101e-01 -9.125258545805898791e-01 1.433083480314023550e-01 4.450232228391164391e-01 -3.551710762536548494e-01 -3.755838089131362523e-01 1.102350342349067702e-03 9.388309360163700212e-01 -2.999994691252561019e-02 -4.763962379138944048e-01 -1.704837480545466910e-01 -2.287221200151745570e-02 -9.252009377372782950e-01 7.919753739296380157e-01 -7.797356071709740100e-01 1.000000000000000000e+00 -5.518984303202505437e-01 5.033714319336333176e-01
9 148049.359375 -6.771991876864213999e-01 6.265204991300814541e-01 -1.262361868894636974e-01 -4.310139262532373117e-01 6.554515425520492933e-01 1.592452512144764132e-01 -4.202347775283219455e-01 -2.378078732283477326e-01 -7.537527554414853448e-01 -6.265032477191248006e-01 -6.052465662035317884e-01 -5.505476332824150720e-01 4.758713576732893635e-01 -4.940159310245715307e-01 -5.759359171662525867e-01 7.565804591509863730e-01 6.873253459944776989e-01 3.838900295821314756e-01 8.474154528168995615e-01 -2.271010984240151576e-01 -2.107684913349352485e-01 3.793545442024359726e-01 7.584255858169242082e-01 4.521501861401038269e-01 -6.404351095227240886e-01 -2.341920902764340617e-01 1.764445648931058930e-01 -5.400825487382150403e-01 -3.094872387919027634e-01 -6.120654874521109789e-01 -5.772989237992407485e-01 4.636046374013407245e-01 5.587908667526093609e-01 -8.910885664098082692e-01 5.425415497297210177e-01 5.765703437353941752e-01 -9.406669265237255217e-03 -2.760147403296144830e-01 -2.172095839647838478e-01 7.473558278038403557e-01 -1.000000000000000000e+00 -6.177290975636606785e-01 -6.470340008271955323e-01 -1.866324869094204697e-01 -5.749013343535764875e-01 -1.910506048177484928e-02 -4.729223806795019858e-01 7.041071977428834394e-01 -1.000000000000000000e+00 1.101216583583997100e-02 -4.210199161280092639e-02 -2.879223888737454384e-01 6.101542309734675484e-01 2.554071317946227104e-02 7.385656587493667491e-01 -1.656973296695496423e-02 -7.084438511091084578e-01 -9.105253009774798567e-01 -9.341130418082637110e-01 -6.445176948821440543e-01 3.477053290605207625e-01 -1.975870676222917233e-01 4.601177083565821668e-02 7.538087383829481514e-01 -6.346047355612707275e-01 -8.196785294660575705e-01 -8.790304666657902111e-01 3.393109114981258667e-01 1.164352297658788338e-02 8.747679648262141061e-01 4.755002654616704572e-01 2.903336198740820162e-01 -8.422402594994702341e-01 6.970517780746072756e-01 -8.773133258293610570e-01 -1.683824549570527296e-01 -3.238483454464931022e-01 2.574040383181563918e-01 -2.946605952327461253e-01 3.068590074290764580e-01 4.937067410932955980e-01 7.865285213125821073e-01 -2.627037343591365204e-01 -9.176528789517668372e-01 1.525102192626006659e-01 4.349816097073548882e-01 -3.475621344974659799e-01 -3.843044545941598500e-01 -7.456516225560649858e-03 9.475390861424100031e-01 -2.361693858891578124e-02 -4.822829351242658991e-01 -1.611097674802368651e-01 -1.334850083424155009e-02 -9.340023421240370993e-01 7.822174425854269142e-01 -7.872252576812255320e-01 1.000000000000000000e+00 -5.522971289614706514e-01 5.130084999594011208e-01
