iter loss z0 z1 z2 z3 z4 z5 z6 z7 z8 z9 z10 z11 z12 z13 z14 z15 z16 z17 z18 z19 z20 z21 z22 z23 z24 z25 z26 z27 z28 z29 z30 z31 z32 z33 z34 z35 z36 z37 z38 z39 z40 z41 z42 z43 z44 z45 z46 z47 z48 z49 z50 z51 z52 z53 z54 z55 z56 z57 z58 z59 z60 z61 z62 z63 z64 z65 z66 z67 z68 z69 z70 z71 z72 z73 z74 z75 z76 z77 z78 z79 z80 z81 z82 z83 z84 z85 z86 z87 z88 z89 z90 z91 z92 z93 z94 z95 z96 z97 z98 z99
0 253236.875 -5.602322194620679152e-01 -2.071958496866459498e-01 5.190307451623987767e-01 -1.753311786481375201e-01 -6.750436667314998473e-01 4.383360878754756218e-01 -8.800240809870463199e-01 -4.709637171139335887e-01 9.477069700331326452e-01 -2.539316671371456557e-01 5.334493797077111132e-02 3.572350182414933961e-01 8.437554612691708922e-01 2.935918748733814532e-01 1.062097553949401529e-01 -3.835708576522882662e-01 -6.983789388879553250e-01 -9.384394060065632814e-01 8.890621132489087142e-01 5.206075410529900083e-01 8.367181010132609398e-01 4.585535490086414256e-01 2.194553433856485380e-01 4.335510544289924439e-01 1.176099168498345726e-01 2.871704830806418585e-01 7.093436157179937585e-01 9.693877587770671767e-02 -3.956184384777288177e-01 -6.169365968091500285e-02 2.320708132108748600e-01 -9.587770576439771375e-01 -3.241365088160468311e-01 -1.045831916302419895e-01 2.017694325475727357e-01 6.832264736366000513e-01 -9.578579054295977002e-01 -3.744288696580759801e-01 7.795542471263603446e-01 6.906367524553358450e-01 3.471535688284648202e-01 -5.405242428141177058e-01 8.873722483103452241e-01 -8.732950585309362523e-02 -1.399911383628518191e-01 4.867072399248677517e-01 9.653936748170410809e-02 -9.893982186058394301e-01 -8.362893753940847663e-01 -2.775905456628606771e-01 -9.378442484263742607e-01 -4.743251739685350188e-01 7.793683975721574786e-01 6.483648062388656097e-01 -6.169821002973079338e-01 -6.459323943098160825e-01 -4.580204860565024738e-01 -1.428687361139633349e-01 -2.550613323842574331e-01 -3.278616067735264927e-01 -6.960594969793560960e-01 -9.903519511129299513e-01 -5.093602157047336654e-01 1.988807343700167429e-01 -5.669437444664962023e-01 -4.747348474046932942e-01 -7.565042049544832281e-01 -2.209344065878502406e-01 3.235298236675503425e-01 -3.918025707148320436e-01 -8.892213023855881637e-01 -1.804413717642718851e-01 -3.933861611561966232e-01 6.234408058025961985e-01 -3.431523371685398782e-01 9.128747932632776951e-01 8.888117691231323114e-02 9.067862950665586119e-01 -4.345781622638522634e-01 9.073830019089121901e-01 1.488096226945172518e-01 9.846578207301159846e-01 4.639606165566723117e-01 -5.870400076339752360e-01 -3.677392338416836104e-01 -9.175399386300979732e-01 -8.865254255896470870e-01 -1.075713701272420497e-01 4.616636009106793725e-01 1.130885058014090561e-01 5.250924373619780816e-01 7.496053609633799297e-01 -8.333362814205456104e-01 7.887483947757312208e-02 -9.753342104585640548e-01 -9.327357541496048565e-01 -6.505214093275590859e-01 8.134190953319511141e-01 7.886996024992940502e-01 9.646154129054960169e-01
1 237376.8125 -5.502322196855853331e-01 -2.171958494631285319e-01 5.090307444545936200e-01 -1.653311779403323634e-01 -6.650436669550172653e-01 4.483360885832807785e-01 -8.700240812105637378e-01 -4.609637173374510066e-01 9.577069698096152273e-01 -2.639316669136282378e-01 4.334493819428852923e-02 3.472350184650108140e-01 8.537554610456534743e-01 3.035918755811866099e-01 1.162097551714227350e-01 -3.935708574287708483e-01 -6.883789391114727430e-01 -9.484394057830458635e-01 8.790621134724261321e-01 5.306075408294725904e-01 8.467181007897435219e-01 4.485535492321588436e-01 2.094553436091659560e-01 4.235510546525098619e-01 1.076099170733519905e-01 2.771704833041592764e-01 7.193436154944763405e-01 1.069387756541892998e-01 -3.856184387012462356e-01 -7.169365945739758494e-02 2.220708134343922779e-01 -9.487770569361719808e-01 -3.141365090395642490e-01 -9.458319185375940741e-02 1.917694327710901536e-01 6.932264734130826334e-01 -9.478579056531151181e-01 -3.644288698815933980e-01 7.695542473498777625e-01 6.806367526788532629e-01 3.571535695362699769e-01 -5.505242425906002879e-01 8.973722480868278062e-01 -7.732950607661104314e-02 -1.499911381393344012e-01 4.767072401483851696e-01 8.653936770522152599e-02 -9.793982188293568480e-01 -8.262893746862796096e-01 -2.875905454393432592e-01 -9.278442486498916786e-01 -4.643251741920524367e-01 7.693683968643523219e-01 6.383648064623830276e-01 -6.269821000737905159e-01 -6.559323940862986646e-01 -4.680204849016624813e-01 -1.528687358904459170e-01 -2.450613326077748511e-01 -3.378616065500090748e-01 -6.860594972028735139e-01 -9.803519504051247946e-01 -4.993602159282510833e-01 2.088807341464993250e-01 -5.769437442429787843e-01 -4.847348471811758763e-01 -7.665042047309658102e-01 -2.309344063643328226e-01 3.335298234440329246e-01 -3.818025709383494615e-01 -8.992213021620707458e-01 -1.904413715407544672e-01 -3.833861613797140411e-01 6.134408060261136164e-01 -3.531523378763450349e-01 9.028747934867951130e-01 9.888117668879581323e-02 8.967862952900760298e-01 -4.245781624873696813e-01 8.973830021324296080e-01 1.588096224709998339e-01 9.946578205065985667e-01 4.539606167801897296e-01 -5.770400078574926539e-01 -3.577392331338784537e-01 -9.075399388536153911e-01 -8.765254258131645049e-01 -9.757137035075946763e-02 4.716636006871619546e-01 1.030885060249264740e-01 5.150924375854954995e-01 7.596053616711850864e-01 -8.433362811970281925e-01 8.887483925405570417e-02 -9.653342106820814728e-01 -9.427357539260874386e-01 -6.405214095510765038e-01 8.034190955554685321e-01 7.986996022757766323e-01 9.546154131290134348e-01
2 222341.421875 -5.402251660719226134e-01 -2.272078809959525714e-01 4.990881560582232090e-01 -1.553581092187399371e-01 -6.708192578478984203e-01 4.570603682849905258e-01 -8.600109842447143382e-01 -4.519567607452488200e-01 9.677204905272360769e-01 -2.739421850472685271e-01 3.333412203742436297e-02 3.376105745167419236e-01 8.637612936954208731e-01 3.135675995034392649e-01 1.253334949578688295e-01 -4.035406115733202181e-01 -6.783779828667060308e-01 -9.584524952983146662e-01 8.690596503477336920e-01 5.406151746570992955e-01 8.567316140567837746e-01 4.385970589837171474e-01 1.994747730842350020e-01 4.135375236903406915e-01 9.762047756354297334e-02 2.673044384475513624e-01 7.293499510584340317e-01 1.110993656583652012e-01 -3.756110060392956473e-01 -8.159720774276268962e-02 2.120691847747266934e-01 -9.387652684785399160e-01 -3.041356328885389537e-01 -8.461412781923782767e-02 1.817845492913161554e-01 7.032396113571253160e-01 -9.378482052206953412e-01 -3.544165524327389516e-01 7.739642660286323306e-01 6.706875155706226721e-01 3.671559423226726793e-01 -5.602400362449229121e-01 9.073852174614844834e-01 -6.732201939795112722e-02 -1.599470891520053950e-01 4.666941608776646877e-01 7.652605187856709179e-02 -9.700786684715978492e-01 -8.290420629339900760e-01 -2.976039758186743711e-01 -9.180500674371088188e-01 -4.543204544727617034e-01 7.612253043587184909e-01 6.283537584061977821e-01 -6.369944184539675369e-01 -6.659037780453536115e-01 -4.780170862820702915e-01 -1.628799599665977649e-01 -2.350806158651996824e-01 -3.473251291332553059e-01 -6.760462093158963182e-01 -9.704044353123346678e-01 -4.893489471486156539e-01 2.188733923071262133e-01 -5.869507782988674371e-01 -4.947345796680795438e-01 -7.759100113916179708e-01 -2.408527421895376719e-01 3.434254359297397308e-01 -3.747545219280130624e-01 -9.092006722122030205e-01 -2.004503986269527971e-01 -3.733746849151444724e-01 6.034272815832024683e-01 -3.627334725309265817e-01 8.929317999651047444e-01 1.088901935304458224e-01 8.868879456473224288e-01 -4.145646808852969656e-01 8.873755052092213713e-01 1.687668074860821932e-01 1.000000000000000000e+00 4.439646300726811656e-01 -5.671034963409216090e-01 -3.477256565369031271e-01 -8.975278803124366878e-01 -8.676198231941125716e-01 -8.755784683917089417e-02 4.794289184885480726e-01 9.337064949110107648e-02 5.051097240873203553e-01 7.696188181275482876e-01 -8.467011957595813598e-01 9.796095360848733336e-02 -9.553491297619216560e-01 -9.527483880246172543e-01 -6.305463161342068634e-01 7.934264960681638446e-01 8.086529996019480304e-01 9.446501358520802416e-01
3 208200.203125 -5.301967376738498938e-01 -2.371920371127957949e-01 4.891228452536773297e-01 -1.453619502165550692e-01 -6.785770589447848167e-01 4.653957286108634239e-01 -8.499811886651020831e-01 -4.425125193332648532e-01 9.777244232789512601e-01 -2.839519003808494979e-01 2.332599740280083545e-02 3.278741297156497758e-01 8.737916517938681960e-01 3.234771306050236994e-01 1.345191611762688311e-01 -4.131873113371546946e-01 -6.684619949057117871e-01 -9.684714251374488825e-01 8.591682008739354171e-01 5.505633556455302724e-01 8.667671847676812202e-01 4.287646423226334491e-01 1.894988377517579092e-01 4.035090571080424127e-01 8.760121524224961931e-02 2.586430612038537191e-01 7.393558349309430344e-01 1.109428699964247755e-01 -3.657073906987051704e-01 -9.150436397178185466e-02 2.020402041023672268e-01 -9.287820483408841810e-01 -2.941483866433931560e-01 -7.465111458748352469e-02 1.717792894049321450e-01 7.132750870731201509e-01 -9.278902434825857526e-01 -3.446571896457306661e-01 7.804530851695732352e-01 6.607765064601123228e-01 3.771824158746612810e-01 -5.697213703724086642e-01 9.174192431082306420e-01 -5.742451260212755315e-02 -1.697990263342530337e-01 4.566610143994289661e-01 6.653159719669377026e-02 -9.606102657580606330e-01 -8.356641911226001529e-01 -3.076255711030171369e-01 -9.082236587379539650e-01 -4.444184037540965804e-01 7.577309904406643870e-01 6.183210980783460098e-01 -6.470203294871210709e-01 -6.758578487177464567e-01 -4.880048512738901501e-01 -1.728434518981554202e-01 -2.250981119146038267e-01 -3.568566419897387654e-01 -6.660625980227592446e-01 -9.606200721021334044e-01 -4.796395060455744819e-01 2.287929882117745173e-01 -5.969759116776711672e-01 -5.047390805265652425e-01 -7.837498634043118528e-01 -2.504577382598034418e-01 3.531162328861596755e-01 -3.751514751834168493e-01 -9.191313014953927940e-01 -2.101407792821818887e-01 -3.633407989667845062e-01 5.934304585480218996e-01 -3.719957241986049379e-01 8.830272644778105473e-01 1.188661055798585497e-01 8.769432813329331999e-01 -4.045328727176009664e-01 8.773444961162943923e-01 1.786373273476611345e-01 1.000000000000000000e+00 4.339981774666588077e-01 -5.573177380095035716e-01 -3.376901258728763899e-01 -8.875182013004361270e-01 -8.583218739321492041e-01 -7.755459022764488175e-02 4.881717175396540487e-01 8.386654545798855054e-02 4.951568371259198464e-01 7.795643038684483273e-01 -8.442220094780195083e-01 9.945068241409638077e-02 -9.453857076795570968e-01 -9.627757519209871884e-01 -6.205787058942242584e-01 7.834033743461212840e-01 8.183416684862849788e-01 9.346448349875029482e-01
4 195277.6875 -5.201360463991473448e-01 -2.469161297825808177e-01 4.791114926550101849e-01 -1.355291815155381663e-01 -6.871669599748484458e-01 4.734813408185145622e-01 -8.399319787350993938e-01 -4.328514064212656276e-01 9.877021495447393384e-01 -2.939018853411075050e-01 1.334091927660874255e-02 3.181151543588325303e-01 8.836993155936905264e-01 3.332625173387344653e-01 1.440262435789749773e-01 -4.224448654137666903e-01 -6.586031398593799047e-01 -9.784734738235956186e-01 8.492219225775243796e-01 5.604724881410527715e-01 8.768314914366184265e-01 4.190572855195142665e-01 1.797058523571608557e-01 3.934467155297376451e-01 7.758864819894517595e-02 2.514518157597347425e-01 7.493262754602298958e-01 1.059104652048610262e-01 -3.560565009146074988e-01 -1.014556807233215618e-01 1.920127116834819958e-01 -9.188758448548588476e-01 -2.841457363228632182e-01 -6.472707720547687948e-02 1.617812984912430085e-01 7.233315100964632371e-01 -9.180023479357322103e-01 -3.352924636238447942e-01 7.869798254374460456e-01 6.508024561245262518e-01 3.872103301826728128e-01 -5.783481946172654986e-01 9.274849039201913392e-01 -4.762349455032444112e-02 -1.794081956609756556e-01 4.465954634835320736e-01 5.656922098958050427e-02 -9.509212792927257407e-01 -8.435907054948297290e-01 -3.176661765437529539e-01 -8.985311081011260192e-01 -4.345675152410679587e-01 7.593545663655600908e-01 6.082699929069039779e-01 -6.570652106297969475e-01 -6.857590128173205457e-01 -4.980355064642387752e-01 -1.827510207030751399e-01 -2.150944008176614020e-01 -3.664020473850677639e-01 -6.561320777043107011e-01 -9.509890977199713102e-01 -4.699324435403888778e-01 2.385150366285082590e-01 -6.069736306451685159e-01 -5.146935824013101346e-01 -7.910065477634748987e-01 -2.595886585432998217e-01 3.626630976639630966e-01 -3.803827685674026071e-01 -9.289798132732109970e-01 -2.186367443234020769e-01 -3.532749220879864982e-01 5.834441426941281428e-01 -3.810580963466418947e-01 8.733860716243597722e-01 1.288467236022408091e-01 8.670137836066715842e-01 -3.945126585846363554e-01 8.673054590227742278e-01 1.884109486832867830e-01 1.000000000000000000e+00 4.240434017830769786e-01 -5.477122138793379946e-01 -3.276255379445216498e-01 -8.775119756325422404e-01 -8.488008822267911757e-01 -6.759287246559186890e-02 4.973656585591295087e-01 7.487745722070293652e-02 4.852058007024750985e-01 7.894859850043411953e-01 -8.384882987643349495e-01 9.783430060684361607e-02 -9.355225583048336624e-01 -9.728357195580492611e-01 -6.106632739328070603e-01 7.733605262806257929e-01 8.274411706027267055e-01 9.245981787439998545e-01
5 183467.71875 -5.100499952107380164e-01 -2.556738560719127307e-01 4.690543012905430409e-01 -1.266443492525453074e-01 -6.962431436366669502e-01 4.798415699232718712e-01 -8.298815664676528758e-01 -4.230518384387111919e-01 9.975871253953214612e-01 -3.038051151141520911e-01 3.320625981225289181e-03 3.082314581454679292e-01 8.935597445751735091e-01 3.425827959907468134e-01 1.537374206672952326e-01 -4.309631663642938815e-01 -6.487526806860581807e-01 -9.884086172273045534e-01 8.392130733739378012e-01 5.704338873907852658e-01 8.869169381966768295e-01 4.094596720432974735e-01 1.701261081671832098e-01 3.834117604230620202e-01 6.752401370446170503e-02 2.437156143616601156e-01 7.592592423630819543e-01 9.900946085318551582e-02 -3.470352690099816062e-01 -1.113727955846310902e-01 1.819522448575199292e-01 -9.089336457513246259e-01 -2.740879992033673496e-01 -5.520678399204981268e-02 1.518999315156375207e-01 7.334299869906630853e-01 -9.081404958933552152e-01 -3.265433204033605374e-01 7.947323985550598380e-01 6.408729649175226584e-01 3.972544271517408632e-01 -5.867936037438452601e-01 9.375357194503126657e-01 -3.794490537021255605e-02 -1.888983475505978671e-01 4.364895090003806377e-01 4.690193154626642880e-02 -9.411103594193093169e-01 -8.520576766016569881e-01 -3.276777452092574094e-01 -8.887127404410803955e-01 -4.246300295610838660e-01 7.644049601183138254e-01 5.981843943412659126e-01 -6.671199330581187859e-01 -6.957480928366157613e-01 -5.080800337043362980e-01 -1.926416096348144702e-01 -2.050864047055531714e-01 -3.761402458665679127e-01 -6.462332856833341577e-01 -9.416440347116032950e-01 -4.600913450902646140e-01 2.478345925742027056e-01 -6.169827853225595682e-01 -5.246704918972002751e-01 -7.961507927547177843e-01 -2.652850153055004156e-01 3.720612190507295303e-01 -3.874037654509141504e-01 -9.386210415169196075e-01 -2.225685735635751783e-01 -3.432357033865642837e-01 5.734078818732029070e-01 -3.894196137983454431e-01 8.649026142453166699e-01 1.387764681289846980e-01 8.570177419511311179e-01 -3.844404319485246191e-01 8.572533172893066489e-01 1.980740397244344919e-01 1.000000000000000000e+00 4.140634608322064647e-01 -5.382103804106623812e-01 -3.175206749714276633e-01 -8.677446220978437541e-01 -8.391269757365844573e-01 -5.766348463539405778e-02 5.037999995204069936e-01 6.647765402927952039e-02 4.752903221749291696e-01 7.994778124252315266e-01 -8.311986111270952549e-01 9.620524827237852961e-02 -9.256608552740686058e-01 -9.829327454516778584e-01 -6.006879374407454453e-01 7.632795535942158427e-01 8.354029327404377536e-01 9.145088316049989619e-01
6 172994.8125 -5.003188347339342368e-01 -2.630214845461482653e-01 4.590623434844922635e-01 -1.221011090704435809e-01 -7.056037867403857078e-01 4.817694763377657896e-01 -8.201067278934222049e-01 -4.133862188567734020e-01 1.000000000000000000e+00 -3.134280102729793960e-01 -6.601952949629508183e-03 2.985040751130267900e-01 9.033455569233008742e-01 3.511411410180147463e-01 1.628133267949865015e-01 -4.389658266015465937e-01 -6.390492726906553678e-01 -9.978501391773706430e-01 8.291532836194874800e-01 5.804473233580518254e-01 8.968032570144115478e-01 4.001108148267604747e-01 1.608956909677503599e-01 3.733096327443696794e-01 5.759655557463849718e-02 2.357028390299245046e-01 7.689391912741527779e-01 9.123684334545956176e-02 -3.386660737349729278e-01 -1.213717485545398045e-01 1.718457502072752163e-01 -8.989696481116089544e-01 -2.639700371782613963e-01 -4.654355248510610998e-02 1.423047804563080110e-01 7.433519195836510995e-01 -8.986243852496107465e-01 -3.188622346752516545e-01 8.023590936478273150e-01 6.311370071981370344e-01 4.070980522800100587e-01 -5.956576991783917308e-01 9.474011943375049150e-01 -2.889088904831504934e-02 -1.985420754640967456e-01 4.264208660935360218e-01 3.799238384478842434e-02 -9.312054774800173629e-01 -8.596791818993774204e-01 -3.372919250514314626e-01 -8.787694991875851791e-01 -4.148264391963296660e-01 7.711065198779902818e-01 5.882008528973219352e-01 -6.770156247062444343e-01 -7.057180844684216581e-01 -5.180166262459713344e-01 -2.024804514903404407e-01 -1.953530388568927023e-01 -3.852740346235941082e-01 -6.365032074033620813e-01 -9.329061092715302816e-01 -4.501666744089072303e-01 2.542723044575390112e-01 -6.263461059786803453e-01 -5.346546442887532002e-01 -7.991092800083539061e-01 -2.678334773182831086e-01 3.812651848263981513e-01 -3.946972929311289846e-01 -9.477999975561695045e-01 -2.228545901477163582e-01 -3.335541339742136291e-01 5.633423318886285891e-01 -3.962450655374778474e-01 8.572356925365838265e-01 1.485412204797322833e-01 8.470815619853966361e-01 -3.744385145788609037e-01 8.474231972696919524e-01 2.075811835944305628e-01 1.000000000000000000e+00 4.042091729917804965e-01 -5.288598868603617831e-01 -3.074315103716513953e-01 -8.583194616227685092e-01 -8.293291903054378356e-01 -4.792820864413305237e-02 5.076088366715618694e-01 5.929182562291579472e-02 4.655167762764320649e-01 8.094282816732283337e-01 -8.232708133923578586e-01 9.427483869563468843e-02 -9.160123198734395622e-01 -9.929516110295544262e-01 -5.906813103728218994e-01 7.535138224234423365e-01 8.419835597981391029e-01 9.046109019887265124e-01
7 163728.171875 -4.927001066401313079e-01 -2.685841206161017070e-01 4.500557026106428715e-01 -1.229466740071969433e-01 -7.149930642879835929e-01 4.793814481426379448e-01 -8.113321586353283710e-01 -4.040597552915430324e-01 1.000000000000000000e+00 -3.225088058441873962e-01 -1.619634404973813169e-02 2.902498069063708108e-01 9.125185534293958067e-01 3.583095518295880133e-01 1.699080145772144945e-01 -4.467758702382560454e-01 -6.296185252114550046e-01 -1.000000000000000000e+00 8.190818923797251738e-01 5.905278275892067441e-01 9.058406604042230637e-01 3.909009779935814777e-01 1.520842413357017531e-01 3.631777614166118440e-01 4.811959214399541551e-02 2.270652608032985853e-01 7.780162867007718308e-01 8.292313720076904815e-02 -3.316446335419158675e-01 -1.309503406984926510e-01 1.617199902182520077e-01 -8.890237507261309347e-01 -2.538464369262887210e-01 -3.969856532364857138e-02 1.333701298861538209e-01 7.525147283521023134e-01 -8.899544351816137677e-01 -3.131344830290607728e-01 8.082633407007948634e-01 6.225376150597154989e-01 4.162603870052707933e-01 -6.049070762427986026e-01 9.565392485519228494e-01 -2.151082633409595601e-02 -2.083230803250939456e-01 4.167273990352946544e-01 3.077407556363498387e-02 -9.214515945950381148e-01 -8.609589184191686062e-01 -3.457593301545784925e-01 -8.688538986567819755e-01 -4.058218267430477866e-01 7.786312821806273821e-01 5.787166791673061805e-01 -6.863045820487498894e-01 -7.156035185297104917e-01 -5.271225787025648479e-01 -2.121591244894840411e-01 -1.865385922287989828e-01 -3.909094018643508583e-01 -6.271797305896285035e-01 -9.255736585612932554e-01 -4.401306287234967307e-01 2.534834481598076117e-01 -6.333710605174727171e-01 -5.446908725133883244e-01 -7.994667639003569803e-01 -2.679767118780835844e-01 3.901828517980816535e-01 -3.972811086473360120e-01 -9.560860443517165130e-01 -2.207263511251484900e-01 -3.252340380253386787e-01 5.532715068929916491e-01 -4.005577996570719446e-01 8.504345664774390912e-01 1.578924292857701861e-01 8.381166983795993453e-01 -3.648355674182592878e-01 8.384195925074358069e-01 2.168449980213891237e-01 1.000000000000000000e+00 3.948129123875181445e-01 -5.199722913632900401e-01 -2.975797864622733435e-01 -8.498905098974047778e-01 -8.198020574590227927e-01 -3.872861170266195252e-02 5.104877349606165016e-01 5.357389989554839360e-02 4.561848123200760163e-01 8.190824906909819347e-01 -8.155503126959073867e-01 9.002092644419201761e-02 -9.068554641188852905e-01 -1.000000000000000000e+00 -5.806775396712346993e-01 7.450321094115814891e-01 8.472066505585489349e-01 8.955573885810192980e-01
8 155518.34375 -4.879871431633542311e-01 -2.719410104376907000e-01 4.425590969834041211e-01 -1.267307123664962454e-01 -7.241241084373823966e-01 4.743179250698885685e-01 -8.039402550858956165e-01 -3.948205426817155139e-01 1.000000000000000000e+00 -3.308407472848888808e-01 -2.534014359311886899e-02 2.839843529120966714e-01 9.208940975303956389e-01 3.635569459182437235e-01 1.737597267929062994e-01 -4.542900461971874915e-01 -6.205244117274300031e-01 -1.000000000000000000e+00 8.090852919306399382e-01 6.006608183666992673e-01 9.136130134163378269e-01 3.818207160702087322e-01 1.435486941537378325e-01 3.530506603230811891e-01 3.916203010718311006e-02 2.179801541398926901e-01 7.862041441572771294e-01 7.410349844932184737e-02 -3.261170780650417544e-01 -1.397346404148460675e-01 1.515812541117966816e-01 -8.791287603639039716e-01 -2.437329527001215190e-01 -3.543951962217462004e-02 1.254254891826545038e-01 7.605704162341084817e-01 -8.825706327415963059e-01 -3.096073111192516603e-01 8.142103359255985495e-01 6.158036964971840277e-01 4.245801076311481737e-01 -6.144195239948571086e-01 9.647774905597148454e-01 -1.610574443239665143e-02 -2.181794785424739924e-01 4.075632426430779720e-01 2.584446782955085453e-02 -9.118839156890146125e-01 -8.579545721434664873e-01 -3.525779832389162038e-01 -8.588136918221080940e-01 -3.982458966468387374e-01 7.868432431966863039e-01 5.698552771176454979e-01 -6.947463655365466728e-01 -7.254085347493264280e-01 -5.350601497364002590e-01 -2.215519811097361735e-01 -1.790671197382200930e-01 -3.932735036840449006e-01 -6.183694814323785760e-01 -9.199726017098466269e-01 -4.299894860795085982e-01 2.493732143015798819e-01 -6.377410467610187261e-01 -5.547502170956479794e-01 -7.976027657722557507e-01 -2.659888892914130665e-01 3.985145734466555290e-01 -3.956413553000732719e-01 -9.630601491435961670e-01 -2.165090864170169382e-01 -3.188459535280359081e-01 5.431970236622816195e-01 -4.016527014749227131e-01 8.449413330314072823e-01 1.667437981973345362e-01 8.306717411083810454e-01 -3.557696227168261061e-01 8.305354318919320189e-01 2.257356994792472094e-01 1.000000000000000000e+00 3.861524515652339229e-01 -5.122082066329927130e-01 -2.880550946123263678e-01 -8.430483339331387160e-01 -8.105446672951839293e-01 -3.028327708188816025e-02 5.105391705967401439e-01 4.987283562555866467e-02 4.475044519283399858e-01 8.283674582475777370e-01 -8.076313131655323829e-01 8.407545253481396585e-02 -8.983408353732698082e-01 -1.000000000000000000e+00 -5.707102851964755974e-01 7.384576612135014262e-01 8.507320252486196832e-01 8.876677974235829272e-01
9 148049.359375 -4.862558283505673540e-01 -2.732619656648198614e-01 4.368768846828054997e-01 -1.323183581728684111e-01 -7.326873438394896354e-01 4.676828645360073811e-01 -7.981155779053967780e-01 -3.855108801757312076e-01 1.000000000000000000e+00 -3.384736906208094531e-01 -3.400231898026295774e-02 2.801396046609565538e-01 9.289675960253187537e-01 3.670715310034569079e-01 1.750179930677235873e-01 -4.618994540803249560e-01 -6.116870266243235044e-01 -1.000000000000000000e+00 7.991121589477898635e-01 6.108595865949917325e-01 9.199410513563035519e-01 3.727835110521056095e-01 1.350791237256048216e-01 3.429590966363527116e-01 3.070124763886417085e-02 2.085496115516587423e-01 7.934318848734662755e-01 6.487549337535725158e-02 -3.213748794413249232e-01 -1.474892461439789582e-01 1.414110011180937931e-01 -8.691816028989824972e-01 -2.335801424469186038e-01 -3.365561244152259768e-02 1.180905336803530492e-01 7.673252900202300886e-01 -8.766266922548373586e-01 -3.086762795829407491e-01 8.209715049866632697e-01 6.110731435966014757e-01 4.320574753936243795e-01 -6.241534728514492869e-01 9.720659460571883237e-01 -1.272931592885351293e-02 -2.281625953033239451e-01 3.989260565032559658e-01 2.314780259282445130e-02 -9.024441651144854415e-01 -8.526280035287749914e-01 -3.576372804354832624e-01 -8.486564782757723968e-01 -3.924233959671967753e-01 7.955973419845900896e-01 5.616050843785760360e-01 -7.022876816322862759e-01 -7.351664158021185003e-01 -5.420861431655246143e-01 -2.307394708577372722e-01 -1.732595868093360636e-01 -3.926039892729158431e-01 -6.098893796085718133e-01 -9.161497148591617457e-01 -4.197538318893259124e-01 2.434250498012837660e-01 -6.393785929901949494e-01 -5.648556071973191983e-01 -7.934101717991257630e-01 -2.622170228525027014e-01 4.063578136108758621e-01 -3.912719837294265091e-01 -9.685592224478321022e-01 -2.110136555153703242e-01 -3.146202249603462509e-01 5.331033579805022349e-01 -4.004448819171739782e-01 8.395637419094654774e-01 1.752170100967342936e-01 8.250738479597203856e-01 -3.472589409162818441e-01 8.238142757083017909e-01 2.343351838186036318e-01 1.000000000000000000e+00 3.782911791333238849e-01 -5.059428359920890017e-01 -2.789576143971941313e-01 -8.378394057951210616e-01 -8.014895650511644210e-01 -2.254091731328888848e-02 5.091019459161822969e-01 4.707241197362499463e-02 4.393184999578223504e-01 8.373252875739689571e-01 -7.995023283342588272e-01 7.689586073007115274e-02 -8.903486124681108116e-01 -1.000000000000000000e+00 -5.607717927567883454e-01 7.340858994034669127e-01 8.529091177281615810e-01 8.812208109643873133e-01
