iter loss z0 z1 z2 z3 z4 z5 z6 z7 z8 z9 z10 z11 z12 z13 z14 z15 z16 z17 z18 z19 z20 z21 z22 z23 z24 z25 z26 z27 z28 z29 z30 z31 z32 z33 z34 z35 z36 z37 z38 z39 z40 z41 z42 z43 z44 z45 z46 z47 z48 z49 z50 z51 z52 z53 z54 z55 z56 z57 z58 z59 z60 z61 z62 z63 z64 z65 z66 z67 z68 z69 z70 z71 z72 z73 z74 z75 z76 z77 z78 z79 z80 z81 z82 z83 z84 z85 z86 z87 z88 z89 z90 z91 z92 z93 z94 z95 z96 z97 z98 z99
0 1419.2752685546875 -7.399776561281417031e-01 -8.105311996943938002e-01 9.046311917603424568e-01 -6.447562828173345473e-01 -1.709929535598568862e-01 -7.736652101671248616e-01 4.057778669522287274e-01 -7.297187597520786717e-01 5.812547058178980652e-01 -9.581011077268322129e-01 -9.326838515623705472e-01 -1.051071749755099205e-01 -9.123202010213566915e-01 2.416193230721297436e-01 -4.945415103853012528e-01 -2.617628745495883535e-01 1.911902820045301432e-01 5.825002698128862733e-01 6.874674206494739703e-01 -1.031489851173450489e-02 -6.457219514080030365e-01 5.547074794796669206e-01 6.679653291729132913e-01 -4.574033464717441877e-01 -9.895644672599059888e-01 2.809993393852694421e-01 7.994739524458280844e-01 6.659477915068354736e-01 4.629876253994062996e-01 6.112755430635030685e-01 3.155222227244012245e-01 5.645578516123850310e-01 -4.107466173325569070e-01 8.693044907234781515e-01 3.985831360893055120e-02 -4.591729637861725610e-01 6.408533529950271035e-01 -6.806483193717167701e-01 4.914906425886544916e-02 -6.939212964963843433e-01 2.179825184547337091e-01 1.388426099852346773e-02 -1.946904603651025134e-01 -1.561845270907162853e-01 9.508335576476900641e-01 9.281288894381678478e-01 8.019567647837886337e-01 5.510838055362565768e-02 5.152247708780937074e-01 -8.791694749628891081e-01 6.707892271467328360e-01 2.595686439839606230e-01 5.486762219506975402e-01 2.361546381404915351e-01 -8.662990433848658522e-01 -4.844506398254744273e-01 -9.495490447442671567e-01 -9.687454362949952102e-01 3.516380400956273800e-01 -7.489187626417665999e-01 3.179968310403844534e-01 7.524740304751089681e-01 2.345922006523095682e-01 7.310561741251961898e-01 -9.863449007979798733e-01 -6.612831553716014277e-02 5.153602530904932699e-01 -5.529056615285343756e-01 -2.375868110661674137e-01 -9.491377479408091844e-02 3.835022760103807826e-01 -2.511974534482976917e-01 -4.904527025205576152e-01 -5.455904533696642744e-01 -2.214116079253225511e-01 8.348715553162255887e-02 -5.341273561827433181e-01 4.385711444678253024e-01 6.215994728457767682e-01 -1.027537935031745953e-01 -8.241870546230682937e-01 -5.895876522487017990e-01 -9.670130230084712508e-01 -6.063783111932281589e-01 -8.423199983903684185e-01 2.496847061623630459e-01 -8.552794558425560467e-01 4.626298519536333753e-01 -5.721768150911938910e-01 -1.361953816748906476e-02 -9.068801060205076148e-01 3.807652979976241525e-01 2.226004957845240106e-01 9.904700711012792702e-02 -6.253721947636925460e-01 8.298809003174869581e-01 -2.178365446105050562e-01 4.456273281574605338e-01 -6.209152311099765953e-01 -8.570181550802911108e-01
1 1359.3406982421875 -7.499776559046242852e-01 -8.005311999179112181e-01 8.946311919838598747e-01 -6.547562825938171294e-01 -1.809929533363394683e-01 -7.836652099436074437e-01 3.957778671757461453e-01 -7.197187599755960896e-01 5.712547060414154831e-01 -9.481011079503496308e-01 -9.426838513388531293e-01 -1.151071747519925026e-01 -9.223202007978392736e-01 2.316193232956471615e-01 -4.845415106088186707e-01 -2.517628747731057715e-01 1.811902822280475611e-01 5.725002700364036912e-01 6.774674208729913882e-01 -3.148987352519228011e-04 -6.557219511844856186e-01 5.447074797031843385e-01 6.579653284651081346e-01 -4.474033466952616056e-01 -9.995644670363885709e-01 2.709993396087868600e-01 8.094739522223106665e-01 6.559477917303528915e-01 4.529876246916011429e-01 6.012755432870204864e-01 3.255222225008838066e-01 5.545578518359024489e-01 -4.007466175560743249e-01 8.793044904999607336e-01 4.985831338541313329e-02 -4.691729635626551431e-01 6.508533527715096856e-01 -6.706483195952341880e-01 3.914906448238286707e-02 -7.039212962728669254e-01 2.079825186782511270e-01 2.388426077500604983e-02 -1.846904605886199313e-01 -1.461845273142337032e-01 9.408335578712074820e-01 9.181288896616852657e-01 7.919567650073060516e-01 6.510838033010823978e-02 5.052247701702885507e-01 -8.891694747393716902e-01 6.807892278545379927e-01 2.495686442074780409e-01 5.386762221742149581e-01 2.461546369856515426e-01 -8.762990431613484343e-01 -4.744506400489918452e-01 -9.395490449677845746e-01 -9.587454374498352028e-01 3.416380393878222232e-01 -7.389187628652840178e-01 3.079968312639018713e-01 7.424740306986263860e-01 2.245922008758269861e-01 7.210561752800361823e-01 -9.763449010214972912e-01 -5.612831576067756068e-02 5.053602533140106878e-01 -5.429056608207292189e-01 -2.275868112896848316e-01 -1.049137745705635005e-01 3.735022762338982005e-01 -2.411974536718151096e-01 -5.004527022970401973e-01 -5.555904540774694311e-01 -2.314116077018051332e-01 9.348715530810514096e-02 -5.441273559592259002e-01 4.485711442443078845e-01 6.315994735535819249e-01 -1.127537932796571774e-01 -8.141870548465857116e-01 -5.795876524722192169e-01 -9.570130232319886687e-01 -5.963783114167455768e-01 -8.523199981668510006e-01 2.596847059388456280e-01 -8.652794556190386288e-01 4.526298512458282186e-01 -5.821768148676764731e-01 -3.619537459683908054e-03 -8.968801062440250327e-01 3.707652972898189958e-01 2.126004960080414286e-01 8.904700733364534493e-02 -6.353721945401751281e-01 8.198809014723269506e-01 -2.278365453183102129e-01 4.556273279339431159e-01 -6.309152308864591774e-01 -8.470181543724859541e-01
2 1292.26611328125 -7.597263103446696419e-01 -7.905611654452668891e-01 8.846677447557858009e-01 -6.647570441921657469e-01 -1.906418566093854849e-01 -7.936781904941350163e-01 3.857650374994756604e-01 -7.097359486885506108e-01 5.613538734926779572e-01 -9.381105331583221574e-01 -9.526851661428110685e-01 -1.251054553070023445e-01 -9.323332782059146062e-01 2.216111083227338963e-01 -4.745279414624239411e-01 -2.417509196087328505e-01 1.767258258821615691e-01 5.626691711967630738e-01 6.674814887239983729e-01 9.578408727082710072e-03 -6.657234233819586677e-01 5.347424855483138284e-01 6.481353211355249666e-01 -4.374307650553757032e-01 -1.000000000000000000e+00 2.610080132394416719e-01 8.192559712935916227e-01 6.460023441736784111e-01 4.431240646036223030e-01 5.916566928621347365e-01 3.354945890052549728e-01 5.570718383824486697e-01 -3.907410717536599076e-01 8.893096349023454916e-01 5.982015408204599538e-02 -4.789326104030486864e-01 6.606602102158556367e-01 -6.606401493258045043e-01 3.050577817969712946e-02 -7.139174971845676509e-01 1.979710161366494692e-01 3.389534980938457842e-02 -1.746784104293443995e-01 -1.361717032258986659e-01 9.423266195310651128e-01 9.081282370280778782e-01 7.821590587385782722e-01 7.506327708562476886e-02 4.952196872351937174e-01 -8.991796706354011626e-01 6.877142533437192728e-01 2.395621056151990835e-01 5.286820636529203643e-01 2.503773694886186618e-01 -8.861963171265283545e-01 -4.645551868194452982e-01 -9.297136750828167706e-01 -9.487387796482666946e-01 3.316301392019391781e-01 -7.289056360971122306e-01 2.980428369599601446e-01 7.324636671645334829e-01 2.145818112647019937e-01 7.283728442635850620e-01 -9.663447159118223606e-01 -4.688768567789147745e-02 4.953837396302147589e-01 -5.330576584763593306e-01 -2.176025285129714604e-01 -1.147828834784418994e-01 3.634970517377720256e-01 -2.312424321190735821e-01 -5.104487839994513720e-01 -5.607928112690618860e-01 -2.413946061846881097e-01 1.032236103537456096e-01 -5.541237347535383773e-01 4.584266372161454051e-01 6.415889950197775082e-01 -1.227656441359017414e-01 -8.041793073976049033e-01 -5.695740805318567634e-01 -9.471167569578344825e-01 -5.866728517177108859e-01 -8.623334369280852840e-01 2.696947910074887211e-01 -8.752908724789634221e-01 4.426635681405144407e-01 -5.921837399588238959e-01 5.514428248631464413e-03 -8.873220329990361144e-01 3.607745520657603677e-01 2.025909157162337770e-01 7.951689425499153252e-02 -6.453707600798928024e-01 8.098707595930068059e-01 -2.375729705616282939e-01 4.577795948461054198e-01 -6.409031849367616829e-01 -8.370047482075417822e-01
3 1225.4873046875 -7.695359421989653725e-01 -7.805587554059612021e-01 8.751000006571820755e-01 -6.746409536783999350e-01 -2.002461653635911887e-01 -8.037114086842089833e-01 3.757369490341426754e-01 -6.997194663651424840e-01 5.520949727236230675e-01 -9.281088421000440736e-01 -9.626146526932017888e-01 -1.351007966079667000e-01 -9.423591156645847455e-01 2.116662642630877667e-01 -4.645225912377501931e-01 -2.317179091035930227e-01 1.800280403165319676e-01 5.527763824811025017e-01 6.578318627446344546e-01 1.952403044107864361e-02 -6.757516413011295242e-01 5.248098436770403108e-01 6.384266688627044939e-01 -4.275023662897521337e-01 -1.000000000000000000e+00 2.510410148783905893e-01 8.290986716185442251e-01 6.360149070074048172e-01 4.345733694599822616e-01 5.821508947532589850e-01 3.455047839699618706e-01 5.635022375209290946e-01 -3.807392177139312661e-01 8.993192980818622839e-01 6.968980781363054433e-02 -4.884850016490098756e-01 6.698871004966984177e-01 -6.506276931098864402e-01 2.155211931579503748e-02 -7.239273158949544040e-01 1.880412222498091257e-01 4.386507322028898592e-02 -1.646443018948891002e-01 -1.264468589787959285e-01 9.486281329384445016e-01 8.981316105019605533e-01 7.729768719413170341e-01 8.506380864729745639e-02 4.851900006203226923e-01 -9.091504436468471617e-01 6.960326906070888331e-01 2.296145635140542929e-01 5.188364520135995139e-01 2.565833515515842933e-01 -8.958946438259640654e-01 -4.546886809581629496e-01 -9.206163168709418088e-01 -9.387149249753579117e-01 3.230224536359906917e-01 -7.188702022906332534e-01 2.881689121830484090e-01 7.224377319169930090e-01 2.045751879220687464e-01 7.253448922202454519e-01 -9.563180337435770451e-01 -4.329344410721014391e-02 4.854742420562430105e-01 -5.234072445980972876e-01 -2.075891661201882954e-01 -1.246801639628798419e-01 3.535264323945508380e-01 -2.212411853016635899e-01 -5.204560201523387164e-01 -5.670416839962175715e-01 -2.513959899065165704e-01 1.127510253909007609e-01 -5.641491968892109465e-01 4.682918727534359782e-01 6.516001324829299168e-01 -1.326557310847733540e-01 -7.941537986958036033e-01 -5.595677589377376915e-01 -9.371635328576619628e-01 -5.768275455521945094e-01 -8.723679049530543850e-01 2.792198442105946476e-01 -8.850957117472901814e-01 4.327335255905466749e-01 -6.022156459153902297e-01 9.055630300196515492e-03 -8.783945582693193366e-01 3.508429728335444864e-01 1.925604346832066049e-01 7.010957605780077095e-02 -6.553345155757390739e-01 7.998477738440601392e-01 -2.472079133092808245e-01 4.530645251833258502e-01 -6.509159373132584747e-01 -8.270704429941500013e-01
4 1166.1986083984375 -7.794056974447105546e-01 -7.707586072094427809e-01 8.653543376252463837e-01 -6.846037303542202856e-01 -2.099021783531718199e-01 -8.137507689466625393e-01 3.657452389598967457e-01 -6.897064401798087552e-01 5.427522622360785309e-01 -9.182734154043992181e-01 -9.724947800784604635e-01 -1.450893038638785271e-01 -9.523589701547456876e-01 2.019416519153061085e-01 -4.546477658719088044e-01 -2.216731266811100554e-01 1.840555280266502614e-01 5.428045431053085679e-01 6.487320057942917995e-01 2.952124090645025234e-02 -6.857923435994131012e-01 5.148259455365502557e-01 6.295286276516358637e-01 -4.176265080871754964e-01 -1.000000000000000000e+00 2.410462500660999208e-01 8.390064248253337187e-01 6.259821609978761803e-01 4.275127834508076763e-01 5.724360165890272079e-01 3.555347341491215118e-01 5.701612851990420783e-01 -3.707178869251996911e-01 9.092463212840431463e-01 7.953000288085743108e-02 -4.978879668444868845e-01 6.794203437505255128e-01 -6.406760243184135284e-01 1.219763225429448816e-02 -7.339674547430803386e-01 1.780535904371174372e-01 5.388667409256719942e-02 -1.546040904036023456e-01 -1.165942130600690074e-01 9.563491672827302281e-01 8.881009972211277859e-01 7.634968481846937660e-01 9.506276254852874530e-02 4.751972688852124094e-01 -9.191189703082431883e-01 7.049879280627548983e-01 2.196373951104884092e-01 5.089120383772727241e-01 2.630922304494598407e-01 -9.053581133238235434e-01 -4.447389772573224764e-01 -9.112238495435258656e-01 -9.286848509302958465e-01 3.156557516754270321e-01 -7.088526433583288711e-01 2.783383162575980840e-01 7.123926160810283292e-01 1.945279021045052126e-01 7.192540239558087301e-01 -9.462600814885664402e-01 -3.920069350201438318e-02 4.754924179711266241e-01 -5.139264692641563048e-01 -1.976292011072207089e-01 -1.342414204684287959e-01 3.435030443142519374e-01 -2.112233655990383152e-01 -5.304744359014117450e-01 -5.747275953722468245e-01 -2.613245963570742791e-01 1.224809351014868319e-01 -5.741756052486193251e-01 4.781957516583150714e-01 6.614573446762401776e-01 -1.426119950218294186e-01 -7.841405592376002875e-01 -5.495694616189215065e-01 -9.272208075568730834e-01 -5.672092148053053950e-01 -8.823859435164846943e-01 2.883995052610335286e-01 -8.939866125081792347e-01 4.227368869572358800e-01 -6.122695394666206603e-01 1.068691617902617352e-02 -8.692734969665978362e-01 3.408898334837262567e-01 1.824986956706076136e-01 6.048613793791246529e-02 -6.652752245631539108e-01 7.898353241474000974e-01 -2.570012656449722765e-01 4.465553142689524524e-01 -6.609621148569582161e-01 -8.172009447934354132e-01
5 1116.411376953125 -7.886525292045210023e-01 -7.619829725183235869e-01 8.554756500646880646e-01 -6.945398637538260367e-01 -2.192970028580241149e-01 -8.237098519971519650e-01 3.558892244474174404e-01 -6.797883632622796490e-01 5.347658815174300972e-01 -9.083303371323545594e-01 -9.822600204422371473e-01 -1.549942975618794350e-01 -9.622554990618659154e-01 1.926500356468501263e-01 -4.451004745483662095e-01 -2.117008998751250815e-01 1.884301271109083409e-01 5.329407287662668580e-01 6.400293169438293628e-01 3.953519375774572353e-02 -6.958269354902846260e-01 5.048253459883296212e-01 6.214326470297615312e-01 -4.080147887992435773e-01 -1.000000000000000000e+00 2.310330385475738435e-01 8.486778567914596838e-01 6.159871652175870071e-01 4.214021394828215694e-01 5.625970937084372459e-01 3.654704885004393944e-01 5.735873699596185649e-01 -3.607062651743084825e-01 9.190220418207519781e-01 8.933976325766845861e-02 -5.071190266564962190e-01 6.889936236305127526e-01 -6.308202286667392578e-01 2.656004303328129978e-03 -7.439560709637333957e-01 1.683567901753815210e-01 6.392033652350925799e-02 -1.445920104420044261e-01 -1.068079676469444461e-01 9.642384278206526105e-01 8.780725511279261486e-01 7.538716088869461540e-01 1.050094357257114197e-01 4.653967034561805605e-01 -9.282607311865080923e-01 7.140722961873591235e-01 2.097716361699109022e-01 4.989674904782053222e-01 2.651424677139440078e-01 -9.139676643288889846e-01 -4.347269857713691454e-01 -9.017567441623350888e-01 -9.186805205038413025e-01 3.089545262605548626e-01 -6.988848170515089553e-01 2.685038357856890379e-01 7.024326501367381681e-01 1.844745189180456713e-01 7.131506824881301831e-01 -9.362489626518655239e-01 -3.367221880975912462e-02 4.655212351777477942e-01 -5.044086934156484237e-01 -1.877524544229078884e-01 -1.435289910716206485e-01 3.336002913783655544e-01 -2.011977972925922398e-01 -5.402839979065143794e-01 -5.832071207073799002e-01 -2.712225613636045640e-01 1.321985224830881656e-01 -5.839774242378366065e-01 4.881863320382779925e-01 6.710623779994089322e-01 -1.524299668697808308e-01 -7.742226462328443137e-01 -5.396208922689769150e-01 -9.175652043492252830e-01 -5.589915950732831096e-01 -8.921643667513050602e-01 2.968740210120377476e-01 -9.013828960676804058e-01 4.128531404524522497e-01 -6.222881973595630889e-01 1.290448859427373307e-02 -8.598382651692006995e-01 3.309288607797329362e-01 1.724263824214964380e-01 5.103902618975353356e-02 -6.751843645092570068e-01 7.798234025106398626e-01 -2.662779760956215380e-01 4.390061908960698478e-01 -6.710415126768944916e-01 -8.073523706170047110e-01
6 1079.2677001953125 -7.966919571256969590e-01 -7.530343595601307616e-01 8.460003825724533577e-01 -7.043253175427621748e-01 -2.272711422727518027e-01 -8.333849300911575497e-01 3.462283704430939579e-01 -6.700524101995068982e-01 5.291546848914523427e-01 -8.983943983791669030e-01 -9.919887455105083074e-01 -1.646986564376309303e-01 -9.719345241009427205e-01 1.837778060409369640e-01 -4.357883729085589852e-01 -2.018062252312509131e-01 1.898600626789206380e-01 5.232952136447472924e-01 6.320348290621689014e-01 4.948490863445709209e-02 -7.055907248534900589e-01 4.948072040480935296e-01 6.131668863025347971e-01 -3.986627650859528860e-01 -1.000000000000000000e+00 2.211869090929015069e-01 8.572478144799104971e-01 6.062321591575827728e-01 4.161927414925650215e-01 5.529093570779974876e-01 3.750356276898019203e-01 5.746576374804635012e-01 -3.506495106001288331e-01 9.285466200493448508e-01 9.916154980288549581e-02 -5.162666511416909021e-01 6.970478511987219239e-01 -6.211923015720413055e-01 -6.909414282806780605e-03 -7.537429785472085086e-01 1.590752293967636621e-01 7.373330437526726122e-02 -1.346473098060347873e-01 -9.768252912812225297e-02 9.717753224624692265e-01 8.683356192451274769e-01 7.457268874981293205e-01 1.146646896873937393e-01 4.558008129267268060e-01 -9.370065793877233595e-01 7.228183539361536791e-01 2.003429031414394323e-01 4.889414872441169013e-01 2.627841203036078710e-01 -9.174617598517993411e-01 -4.247226488256565791e-01 -8.920757540326258450e-01 -9.088893474629744507e-01 3.012636672333479648e-01 -6.891486497845440429e-01 2.586505733314177213e-01 6.929931649891427625e-01 1.745849861061059549e-01 7.125954739531965565e-01 -9.266446445844340740e-01 -2.660676664013217341e-02 4.555229462408347807e-01 -4.950051107533044448e-01 -1.781829342921543713e-01 -1.520051161480338031e-01 3.236999514992700000e-01 -1.913371997417232517e-01 -5.492904748675906390e-01 -5.920882137102356779e-01 -2.807659858358173555e-01 1.409606604474560321e-01 -5.933752662278306556e-01 4.971377845990008204e-01 6.796386481922704892e-01 -1.623304892881010097e-01 -7.645316071325549689e-01 -5.298134061818930984e-01 -9.085206148744280341e-01 -5.514976520972851848e-01 -9.015528824770369098e-01 3.051991712485251362e-01 -9.075438407679214947e-01 4.032242922797280027e-01 -6.320557781369697814e-01 1.668985129427413838e-02 -8.502651510646317412e-01 3.210347188523714479e-01 1.625029084896474352e-01 4.200761865467739220e-02 -6.850554422330581428e-01 7.698949283078877492e-01 -2.746627048998522280e-01 4.328367017768679492e-01 -6.811074538169501480e-01 -7.974821115257466619e-01
7 1048.893310546875 -8.033551282345090527e-01 -7.447403778962480292e-01 8.371981623471191902e-01 -7.138165702556675818e-01 -2.334645193503313010e-01 -8.426358755027800740e-01 3.369398713112952137e-01 -6.608584142319995358e-01 5.266477300631751124e-01 -8.883589841304619927e-01 -1.000000000000000000e+00 -1.740002127119257835e-01 -9.812936184152198926e-01 1.753262436661067181e-01 -4.269683877051140275e-01 -1.921602183714119505e-01 1.892063173634173090e-01 5.141641573881550187e-01 6.242110628529837779e-01 5.920879920724342327e-02 -7.149439471789342804e-01 4.849354315576517305e-01 6.051233195838372492e-01 -3.896774058642560323e-01 -1.000000000000000000e+00 2.116716869308932214e-01 8.635788629200986666e-01 5.966871188407030235e-01 4.116008443625525093e-01 5.432370971661026893e-01 3.840938684908978829e-01 5.721592859772999251e-01 -3.406087347273618615e-01 9.375322512172334921e-01 1.089314030073742501e-01 -5.255192422003027719e-01 7.033864182060549641e-01 -6.118427337563798751e-01 -1.625357577092256811e-02 -7.633169215288688747e-01 1.504487013124855554e-01 8.316549261049055453e-02 -1.248595798647262889e-01 -8.967095054589502290e-02 9.784620057410000626e-01 8.589307327311790363e-01 7.398498793021628384e-01 1.241948260491119171e-01 4.463952521352343439e-01 -9.448711961989988417e-01 7.312918685153901865e-01 1.913263613772993033e-01 4.788610482055422057e-01 2.579971660422453184e-01 -9.180176526759946665e-01 -4.147906579488627177e-01 -8.822762037452003270e-01 -8.992966485759839035e-01 2.936297800019980198e-01 -6.796118339773207229e-01 2.490365676465651212e-01 6.842365646688035596e-01 1.649177190145336702e-01 7.138389399989040207e-01 -9.174884444809723316e-01 -1.869483771074365031e-02 4.455027563222571096e-01 -4.856434394694633117e-01 -1.689031849359441395e-01 -1.598602772412092143e-01 3.137307514916525264e-01 -1.819435589478632931e-01 -5.574624122960054606e-01 -6.004116680083146917e-01 -2.899641531971364206e-01 1.476175060133413375e-01 -6.020580322257769179e-01 5.058617159860676615e-01 6.872426585954267697e-01 -1.720917258961294216e-01 -7.552055561432251540e-01 -5.201707092424843193e-01 -9.001690318406279090e-01 -5.450819566796127891e-01 -9.102679132142581508e-01 3.134143192504343922e-01 -9.118759664205029480e-01 3.939493038445192052e-01 -6.414914113343965774e-01 1.994617457594971555e-02 -8.405157161762688567e-01 3.113116375989024576e-01 1.529079194804459085e-01 3.476759751901936646e-02 -6.947492622625552894e-01 7.601076509893505140e-01 -2.809955922364639758e-01 4.285779405944405429e-01 -6.910401441169975456e-01 -7.878039693804705923e-01
8 1021.1799926757812 -8.088204452863667626e-01 -7.372602948628055319e-01 8.294719051458350201e-01 -7.230612851192659285e-01 -2.380646409900002425e-01 -8.515379269888549985e-01 3.279916746542932415e-01 -6.520970250509816601e-01 5.263294438212116066e-01 -8.782229227824409623e-01 -1.000000000000000000e+00 -1.828224377461626915e-01 -9.902421717687679426e-01 1.678942969712557964e-01 -4.186494158625866380e-01 -1.827690968051163267e-01 1.879965156019838268e-01 5.053595157241268510e-01 6.162931539013436488e-01 6.858286266926238994e-02 -7.238087830149275703e-01 4.752342615303957185e-01 5.976374078680615209e-01 -3.810048192220503172e-01 -1.000000000000000000e+00 2.026330327748639970e-01 8.676222520318559450e-01 5.873424181168165337e-01 4.074898724311843967e-01 5.338242217671091971e-01 3.926921961276166329e-01 5.677941975591738188e-01 -3.306326168556601441e-01 9.459236417718404066e-01 1.186089081280092827e-01 -5.345490907013890070e-01 7.077721344878862286e-01 -6.026918338096902694e-01 -2.554020015037861135e-02 -7.726570243132044880e-01 1.426191543840797937e-01 9.226785854384922381e-02 -1.152537465354659396e-01 -8.258748194106213525e-02 9.847521062558888261e-01 8.498717906441843883e-01 7.360199798253217462e-01 1.335240612303243424e-01 4.370548746107392191e-01 -9.517665897978235812e-01 7.400358354450047305e-01 1.827185146925454085e-01 4.687557335409995307e-01 2.514989801245102186e-01 -9.161978342789420804e-01 -4.049747005516401988e-01 -8.723181842650911122e-01 -8.898234113669618583e-01 2.856957042217851406e-01 -6.701879764225273650e-01 2.395978601533195196e-01 6.758701009629062284e-01 1.555508351182424143e-01 7.171906016083897661e-01 -9.086879676914978443e-01 -1.016059158641646754e-02 4.354978615143223486e-01 -4.762557591400808921e-01 -1.600459896703529949e-01 -1.674884009828061515e-01 3.036806707750425716e-01 -1.730372271032354359e-01 -5.649040116836809844e-01 -6.079697986674776899e-01 -2.988542083171277230e-01 1.523652958321348727e-01 -6.101476118675959182e-01 5.142606223138517230e-01 6.945682026174504475e-01 -1.816883558957074207e-01 -7.462503531464943496e-01 -5.106802034502837540e-01 -8.922408485383446219e-01 -5.393719811874035930e-01 -9.184585022398747967e-01 3.216918537576494153e-01 -9.140893108640923970e-01 3.851382453679519369e-01 -6.506559532941591506e-01 2.337138971407215493e-02 -8.306041957696650435e-01 3.016796443498437341e-01 1.436719050323396196e-01 2.911915404365372773e-02 -7.043064330559694053e-01 7.504460044295160337e-01 -2.854944427906918047e-01 4.259819098841755025e-01 -7.008081803111432251e-01 -7.783463038848961180e-01
9 997.7249755859375 -8.131160444675717969e-01 -7.302150244533704981e-01 8.224328885674885292e-01 -7.319909568389362242e-01 -2.410428136088960116e-01 -8.601212221478968800e-01 3.194629382343174839e-01 -6.439013519354301884e-01 5.272263614772756402e-01 -8.680715188263257165e-01 -1.000000000000000000e+00 -1.911382496111944107e-01 -9.987855886264873639e-01 1.614822970415594749e-01 -4.104966245636607614e-01 -1.736566316097585272e-01 1.857564126310111696e-01 4.969306738948269242e-01 6.082536859332969836e-01 7.765622628632495861e-02 -7.322584957831246300e-01 4.656695768264496049e-01 5.907195163098017954e-01 -3.726543891655975660e-01 -1.000000000000000000e+00 1.937960732861740976e-01 8.686359585865146560e-01 5.781267921825137268e-01 4.035117676349238014e-01 5.245198491733487067e-01 4.008443783415787109e-01 5.617796218430657351e-01 -3.207516680438906587e-01 9.536320236332886946e-01 1.282091274447898499e-01 -5.434718054414269250e-01 7.103750134458730603e-01 -5.937463584772513236e-01 -3.442312599606123236e-02 -7.817059565451671688e-01 1.356481909432443178e-01 1.009821833385589063e-01 -1.057215696459867793e-01 -7.658507022910110429e-02 9.910108533306418721e-01 8.410666814562237636e-01 7.338783234712520365e-01 1.426619980980978752e-01 4.278384244559578775e-01 -9.573909422864903540e-01 7.491807171852171710e-01 1.747192304996256773e-01 4.586553520921345939e-01 2.442376284422644872e-01 -9.127920155632505139e-01 -3.951143889168016177e-01 -8.622169329609414845e-01 -8.805022051176651932e-01 2.773905308545232540e-01 -6.608960313972025435e-01 2.303784167277833639e-01 6.680364431766561140e-01 1.464777238895975664e-01 7.217462423505724978e-01 -9.002816759756970821e-01 -1.145700125878557074e-03 4.255199955501480780e-01 -4.667701064698166480e-01 -1.516532859509158726e-01 -1.745790766273827010e-01 2.935666929479108234e-01 -1.644585419909379009e-01 -5.714830978681826323e-01 -6.145038665813675749e-01 -3.075672534746198838e-01 1.553825122873262465e-01 -6.177250358052146506e-01 5.226053293930834620e-01 7.017834910851556973e-01 -1.910801005168054623e-01 -7.377027509251246062e-01 -5.013709442069742561e-01 -8.848160492785925868e-01 -5.340137480708364581e-01 -9.260954754085757301e-01 3.298515331183371480e-01 -9.141017092468430860e-01 3.769030096694307996e-01 -6.595195495398056273e-01 2.713507914077739613e-02 -8.205457862352703025e-01 2.921275166681711610e-01 1.348240108853011598e-01 2.582705470376622792e-02 -7.137140511390291930e-01 7.409214774236647649e-01 -2.882070543653714179e-01 4.252322141873075001e-01 -7.103973038507698234e-01 -7.692245506095016783e-01
