iter loss z0 z1 z2 z3 z4 z5 z6 z7 z8 z9 z10 z11 z12 z13 z14 z15 z16 z17 z18 z19 z20 z21 z22 z23 z24 z25 z26 z27 z28 z29 z30 z31 z32 z33 z34 z35 z36 z37 z38 z39 z40 z41 z42 z43 z44 z45 z46 z47 z48 z49 z50 z51 z52 z53 z54 z55 z56 z57 z58 z59 z60 z61 z62 z63 z64 z65 z66 z67 z68 z69 z70 z71 z72 z73 z74 z75 z76 z77 z78 z79 z80 z81 z82 z83 z84 z85 z86 z87 z88 z89 z90 z91 z92 z93 z94 z95 z96 z97 z98 z99
0 5619.1552734375 -6.232828624018251773e-01 -9.650037172716072753e-01 3.952587225770942680e-01 3.378485358481957412e-01 8.363672560439991965e-01 7.043651428022097427e-01 -1.536605603602136938e-02 -9.602752168311936565e-01 -6.854661082738999767e-01 -3.484507007075323681e-01 -9.705743315145749506e-01 9.066761675375336615e-01 -1.330300377023865277e-01 -7.567811324387057059e-01 4.574298149793971646e-01 7.642318278909616680e-01 -4.375081430778775538e-01 -9.160851257509714518e-01 -2.039397475940780691e-01 3.158873188935995557e-02 9.080156393987914853e-02 7.733978465076842834e-01 -4.456893457686617044e-01 7.755940912489589500e-02 7.054908045336136801e-01 8.238498596258843065e-01 -7.693195926376021898e-01 6.049765258690391612e-01 4.097681508481767487e-01 4.044715698528900116e-01 -5.327574639567740356e-01 -2.000519848320250205e-01 1.590188941089050179e-01 -1.353395030939841259e-01 -8.483257904745786782e-01 -4.571228962482027924e-01 -9.468594477267626708e-01 6.462250586477291669e-02 -8.232605560859149740e-01 4.566717160306739132e-01 -4.405357494560213638e-01 3.927813121182726075e-01 2.251735237644811871e-01 -5.387141294190380680e-01 8.642029069183720935e-01 -8.343740488854274329e-01 -6.467174097428916024e-01 9.076500716502775568e-01 -2.027617721853216537e-01 -6.862731128360357591e-01 -3.494195045319856696e-01 -7.251453439411126300e-01 5.342462107699208484e-01 1.119360915840799109e-01 2.882890197481746686e-01 1.576400996996525361e-01 1.423837764264095362e-01 8.202148757052150074e-01 -8.026935675634336853e-01 -1.390396485502380930e-01 -2.135531999498934130e-01 5.609897091157078908e-01 5.143511246067977716e-02 8.088826239231026172e-01 5.522385019187212585e-01 -9.434163418669820889e-01 4.080825178231717310e-02 -3.545213948278598259e-01 -1.928110034847756449e-01 3.025815442935555488e-01 -8.411739373039370804e-01 4.029920121058001570e-01 -6.924455739143462463e-01 2.974864186081143114e-01 -5.694994099855972269e-01 -9.570672102329114139e-01 6.431409055320831403e-01 6.830290822765761050e-01 8.241555378993805636e-01 -8.038158850498877683e-01 -3.019877351665112286e-02 -9.292485768786478140e-01 7.941683598001103572e-01 -5.152192469104963646e-01 -1.897216691969929592e-01 -8.644988407866682767e-01 -8.126025784935126950e-01 -7.682774103796252696e-02 9.073363245050221071e-01 -1.775742613518402901e-01 3.841506192568844291e-01 3.167590480462023628e-02 -1.484019713264217444e-02 9.405011975377541855e-01 -9.262212288998352694e-01 4.654299651626139234e-01 5.392968675740572593e-02 1.444981914016378877e-01 -4.884952994737050691e-01 5.898320179641101113e-01
1 5230.72607421875 -6.132828626253425952e-01 -9.750037179794124320e-01 4.052587223535768501e-01 3.278485351403905845e-01 8.263672562675166144e-01 7.143651425786923248e-01 -5.366055328216212672e-03 -9.702752166076762386e-01 -6.754661084974173946e-01 -3.584507004840149502e-01 -9.805743312910575327e-01 9.166761673140162436e-01 -1.230300379259039456e-01 -7.467811326622231238e-01 4.474298152029145825e-01 7.542318281144790859e-01 -4.275081433013949717e-01 -9.260851255274540339e-01 -1.939397478175954870e-01 4.158873166584253767e-02 1.008015637163617306e-01 7.633978457998791267e-01 -4.556893455451442865e-01 8.755940890137847710e-02 6.954908047571310981e-01 8.138498598494017244e-01 -7.593195928611196077e-01 6.149765256455217433e-01 4.197681506246593308e-01 3.944715700764074295e-01 -5.227574641802914535e-01 -1.900519850555424384e-01 1.490188934010998612e-01 -1.253395023861789692e-01 -8.583257902510612602e-01 -4.471228955403976357e-01 -9.368594479502800887e-01 7.462250564125549879e-02 -8.332605558623975561e-01 4.466717162541913311e-01 -4.305357496795387817e-01 3.827813123417900254e-01 2.151735239879986050e-01 -5.287141296425554859e-01 8.742029066948546756e-01 -8.243740500402674254e-01 -6.567174095193741845e-01 9.176500714267601388e-01 -2.127617719618042358e-01 -6.962731126125183412e-01 -3.394195047555030875e-01 -7.151453441646300480e-01 5.242462109934382664e-01 1.219360913605624930e-01 2.782890199716920865e-01 1.476401008544925286e-01 1.523837762028921183e-01 8.102148759287324253e-01 -8.126935673399162674e-01 -1.290396487737555109e-01 -2.235531997263759951e-01 5.709897088921904729e-01 4.143511268419719507e-02 8.188826209056174754e-01 5.622385016952038406e-01 -9.534163416434646710e-01 3.080825107451201639e-02 -3.645213946043424080e-01 -1.828110037082930628e-01 3.125815450013607055e-01 -8.511739370804196625e-01 3.929920123293175749e-01 -7.024455736908288284e-01 3.074864183845968935e-01 -5.794994097620798090e-01 -9.670672100093939960e-01 6.531409053085657224e-01 6.930290820530586871e-01 8.341555376758631457e-01 -8.138158848263703504e-01 -2.019877374016854077e-02 -9.192485771021652319e-01 7.841683600236277751e-01 -5.052192471340137825e-01 -1.997216689734755413e-01 -8.544988410101856946e-01 -8.226025782699952771e-01 -6.682774126147994487e-02 9.173363242815046892e-01 -1.875742620596454469e-01 3.941506190333670112e-01 4.167590458110281837e-02 -2.484019690912475653e-02 9.305011968299490288e-01 -9.162212291233526873e-01 4.754299649390965055e-01 4.392968698092314384e-02 1.344981916251553056e-01 -4.784952987658999124e-01 5.798320181876275292e-01
2 4870.62890625 -6.032978729747950908e-01 -9.850166417192629531e-01 4.152677727228395455e-01 3.178519682189180351e-01 8.163892832012462630e-01 7.243786428072165329e-01 4.646579701636177617e-03 -9.801851006805164523e-01 -6.654528643826012058e-01 -3.684632991922869305e-01 -9.905876722634214815e-01 9.266721391203636138e-01 -1.130393672076512868e-01 -7.367675793483121627e-01 4.374247294738520253e-01 7.443751095221333713e-01 -4.175419365645323122e-01 -9.360979198134666834e-01 -1.842670408708648733e-01 3.869004370339990118e-02 1.065458589111067944e-01 7.534700067591229011e-01 -4.656933034425689844e-01 9.757088629727062035e-02 6.854894117220768912e-01 8.038372825615489603e-01 -7.493075305946506059e-01 6.249840747227941584e-01 4.268616183743145776e-01 3.911024117097123831e-01 -5.139150471413143073e-01 -1.800384075272445372e-01 1.390054322881237869e-01 -1.153294052103424061e-01 -8.681900860838740464e-01 -4.371169483379535592e-01 -9.268458778725627845e-01 8.460162982222807493e-02 -8.432730260481542395e-01 4.366771349124478618e-01 -4.205378127825589729e-01 3.727733506886170556e-01 2.051617960663338902e-01 -5.187006331393215763e-01 8.842108599661244739e-01 -8.143605833393559035e-01 -6.667296561877129601e-01 9.148094488657076973e-01 -2.227476268110235580e-01 -7.062653591285672494e-01 -3.294101051402749114e-01 -7.051329577979050800e-01 5.142463443960838543e-01 1.319076010481650130e-01 2.682756780680055630e-01 1.376283580316666200e-01 1.623666685150015887e-01 8.002020546343651120e-01 -8.226620418472481155e-01 -1.190280121217031084e-01 -2.331396410569877009e-01 5.810021483443021939e-01 3.142247858566737939e-02 8.263788339803910254e-01 5.670733222116113303e-01 -9.620649802569867237e-01 2.080655070300818643e-02 -3.745234088315538834e-01 -1.727992320144673410e-01 3.225870842845171005e-01 -8.611821036245590477e-01 3.829784348010196737e-01 -7.124554613190861030e-01 3.174983698236795160e-01 -5.894712360993576983e-01 -9.770717322882989109e-01 6.630329638673277959e-01 7.030411275557213457e-01 8.441658565064724673e-01 -8.238132713117085615e-01 -1.019308265143248349e-02 -9.092470546132731535e-01 7.741719709847669773e-01 -4.952056705370384559e-01 -2.097278443499503986e-01 -8.444876104147758245e-01 -8.326137930329213788e-01 -5.681477002417811839e-02 9.273419362078219041e-01 -1.975842521333859292e-01 4.041599776704019042e-01 5.168474726543137443e-02 -3.485265591901054449e-02 9.204920654356223420e-01 -9.062114607043849634e-01 4.853901115599661420e-01 3.395481242485853812e-02 1.244876520710958001e-01 -4.684846064749381700e-01 5.698187368199083558e-01
3 4536.3115234375 -5.932874191024124499e-01 -9.950514515396169379e-01 4.252376032358400337e-01 3.078530515705897308e-01 8.084277939410495772e-01 7.344144156151126701e-01 1.468188871089015635e-02 -9.900870396404726215e-01 -6.554170142749313754e-01 -3.784955543948187451e-01 -1.000000000000000000e+00 9.366727405312293975e-01 -1.030445176450063283e-01 -7.267512441738708251e-01 4.274064590111006368e-01 7.353222908810668201e-01 -4.075916368172440851e-01 -9.461310579097992335e-01 -1.747464896810846380e-01 3.193189585276723363e-02 1.085019266576119357e-01 7.437218636151710083e-01 -4.757123571476056245e-01 1.076048774850815182e-01 6.754913472339043601e-01 7.938029318832242609e-01 -7.392726136722005403e-01 6.347714461049114298e-01 4.226829015732076478e-01 3.844112347997590273e-01 -5.050612940439589416e-01 -1.700762790519361189e-01 1.289711607722179298e-01 -1.052968650231027592e-01 -8.774573091514556999e-01 -4.270871769727282441e-01 -9.168097967968944495e-01 9.461479663727057066e-02 -8.533084952448910521e-01 4.271287632547187130e-01 -4.105202007648678375e-01 3.627605908615396668e-01 1.951281634377142193e-01 -5.086657301867101300e-01 8.942146893410338748e-01 -8.043272915747985419e-01 -6.767640459815857934e-01 9.081815781421025413e-01 -2.326460183632930168e-01 -7.162842843110885926e-01 -3.193992507991851859e-01 -6.950991565998994037e-01 5.042278476219468342e-01 1.418326610223585860e-01 2.582396882619495404e-01 1.275977577893498971e-01 1.722618768067110118e-01 7.904310391393032376e-01 -8.326711993186068916e-01 -1.090120243305821024e-01 -2.419196054667562823e-01 5.910289627603531049e-01 2.138737446737981607e-02 8.349928562651371955e-01 5.682003852755159734e-01 -9.651748013754011257e-01 1.081465063895703516e-02 -3.845218467800788353e-01 -1.627656021798153940e-01 3.325853899852364570e-01 -8.712005873601800232e-01 3.729426470919623426e-01 -7.223627274441690727e-01 3.275334934997411462e-01 -5.993744276881767252e-01 -9.871022813078740299e-01 6.720939660398574933e-01 7.130738428316050204e-01 8.541998076474126567e-01 -8.338256222881756941e-01 -1.692493989429166845e-04 -8.992181260949778654e-01 7.643507264692883663e-01 -4.851697701379495964e-01 -2.197344062252937213e-01 -8.344616863431062459e-01 -8.426263600762258221e-01 -4.677901677405604808e-02 9.361143643553166971e-01 -2.075043053174183694e-01 4.141854910288160774e-01 6.158943269566008460e-02 -4.487773714375009604e-02 9.104611289858561829e-01 -8.961893075578200030e-01 4.953121903705983708e-01 2.394176481910559318e-02 1.144557461145294663e-01 -4.584519806060216585e-01 5.597868317946645966e-01
4 4229.7890625 -5.832650992491066333e-01 -1.000000000000000000e+00 4.352607054001085274e-01 2.980505732049896217e-01 8.084779770938295140e-01 7.444775823452185470e-01 2.474889249000344904e-02 -9.997697359531385608e-01 -6.454263035098080081e-01 -3.885519792808069806e-01 -1.000000000000000000e+00 9.467137911441558806e-01 -9.307279189056649749e-02 -7.167034172578914397e-01 4.173592616691816914e-01 7.265221130461387844e-01 -3.978927326978121126e-01 -9.561957566655403529e-01 -1.652250798118906072e-01 2.423526867919445493e-02 1.091374279459551566e-01 7.339773135137119819e-01 -4.857144924467517999e-01 1.176663045046180134e-01 6.657026934206018431e-01 7.837641984008634211e-01 -7.292067945354021585e-01 6.445660343056593966e-01 4.163191846654084038e-01 3.768364786356552809e-01 -4.962165254154808913e-01 -1.601463650244836501e-01 1.189069407162801628e-01 -9.523898261728525050e-02 -8.868285199724286194e-01 -4.170243427247815049e-01 -9.067444759176734870e-01 1.046459556731320628e-01 -8.633317073052233503e-01 4.183302338607477466e-01 -4.006168014911146713e-01 3.527087844041989495e-01 1.850868036256929638e-01 -4.986017532059643376e-01 9.042551886109961856e-01 -7.942635027212128218e-01 -6.868286525363920259e-01 9.002351157716472763e-01 -2.424401129630764373e-01 -7.263308669801082917e-01 -3.093547775757969909e-01 -6.850408113267623111e-01 4.941721137773089634e-01 1.517880932883555190e-01 2.483063320662612927e-01 1.176811924083593919e-01 1.822291955427277621e-01 7.807143914621796910e-01 -8.426988267792654419e-01 -9.899375014254041538e-02 -2.511578001410097460e-01 6.010527606225848363e-01 1.134203604531980325e-02 8.438242697278952598e-01 5.632036515355438588e-01 -9.637951583905712827e-01 8.492550840568657833e-04 -3.945497592254452179e-01 -1.527027325416108194e-01 3.426204549879758865e-01 -8.812515332754617958e-01 3.628753480835928968e-01 -7.323261271747918411e-01 3.375854797023387643e-01 -6.093285439953757265e-01 -9.971660720241048992e-01 6.797699429979833230e-01 7.231276143795781763e-01 8.642288907652553309e-01 -8.438321320094548383e-01 9.870460109476120181e-03 -8.891557230493831732e-01 7.545052973691921405e-01 -4.751053563669163093e-01 -2.297620923592744724e-01 -8.244403164388265370e-01 -8.526568485598335911e-01 -3.672169036781558482e-02 9.453411046932249651e-01 -2.174444583052561608e-01 4.242406120631998512e-01 7.149068899616906059e-02 -5.493756601374855109e-02 9.004026989623648003e-01 -8.861619203783857035e-01 5.052490259874253820e-01 1.389070062585684440e-02 1.043946133929265496e-01 -4.483869214284441629e-01 5.497232124417874566e-01
5 3953.8447265625 -5.731993425109207507e-01 -1.000000000000000000e+00 4.427444326987854950e-01 2.882477260356499649e-01 8.124683935088652387e-01 7.545797686972330887e-01 3.475385528448615702e-02 -1.000000000000000000e+00 -6.355391250813369197e-01 -3.986151515988483052e-01 -1.000000000000000000e+00 9.567953393879169433e-01 -8.307454579449191634e-02 -7.066335803955061667e-01 4.072922476455200780e-01 7.195537563771896572e-01 -3.887449778274569834e-01 -9.662393395445472155e-01 -1.557527692688303045e-01 1.643524933301687696e-02 1.084547162864901715e-01 7.245814254384794761e-01 -4.955524718975736764e-01 1.277686510441153889e-01 6.562487951248416884e-01 7.737286230333531023e-01 -7.191154301517046488e-01 6.544726894831334185e-01 4.086795595556762528e-01 3.704161452315613001e-01 -4.870416634702690040e-01 -1.506231288317207984e-01 1.088150408221022492e-01 -8.514005123766898997e-02 -8.955041930176466103e-01 -4.069207584575824654e-01 -8.966774944903019851e-01 1.146684850740171679e-01 -8.734003287916487501e-01 4.104517775960134784e-01 -3.907295439002247406e-01 3.426123042655990769e-01 1.750445022465487721e-01 -4.885232149967644322e-01 9.143227837799443591e-01 -7.841587747898921545e-01 -6.968885475302932786e-01 8.916576087824066299e-01 -2.522113696706851371e-01 -7.361310393910136529e-01 -2.993004584101499610e-01 -6.749712529298268482e-01 4.840729560863070713e-01 1.615682320193583266e-01 2.394009594838852895e-01 1.080677287532452180e-01 1.922581473440874156e-01 7.713012348037686650e-01 -8.527726692600441361e-01 -8.903136462220140324e-02 -2.604696642935604434e-01 6.111226170427441762e-01 1.259644023306139005e-03 8.520813039625978469e-01 5.563177504420608877e-01 -9.593412925793425305e-01 -8.937792197804439454e-03 -4.045473496704272698e-01 -1.426403192514678064e-01 3.526654963181345970e-01 -8.912906858529812126e-01 3.527739598750248007e-01 -7.423544866549940391e-01 3.476819263133259508e-01 -6.192277988836718539e-01 -1.000000000000000000e+00 6.812557482580008372e-01 7.332015024951630267e-01 8.742364594003018130e-01 -8.538299096502743879e-01 1.981003381467250080e-02 -8.790671358696031668e-01 7.471862646889488868e-01 -4.650115873083311424e-01 -2.398316954596935169e-01 -8.143852550090875386e-01 -8.627363674517045666e-01 -2.663612346714505641e-02 9.548380841086416826e-01 -2.272899153450296250e-01 4.343351392183607551e-01 8.129117526278206718e-02 -6.503447642337789603e-02 8.903449795379978493e-01 -8.761503992103325533e-01 5.150014140996723722e-01 3.808071116586653204e-03 9.431638158885369272e-02 -4.383024311366698900e-01 5.396827196910831681e-01
6 3708.6015625 -5.631873854839026805e-01 -1.000000000000000000e+00 4.485371319873623364e-01 2.791561550622536636e-01 8.186939170477527394e-01 7.646822698362778503e-01 4.457722973469291361e-02 -1.000000000000000000e+00 -6.260497070739035053e-01 -4.085308424679412465e-01 -1.000000000000000000e+00 9.668020838024848906e-01 -7.299902041382089202e-02 -6.966550746127231353e-01 3.974180024936426747e-01 7.126379798524968834e-01 -3.803761196912203157e-01 -9.760118246666318331e-01 -1.461745151949720434e-01 7.928935435347561622e-03 1.052866181236304932e-01 7.156981829431214859e-01 -5.046644202089025644e-01 1.378124369514435177e-01 6.476188509493598922e-01 7.638489408202850939e-01 -7.091021823115981615e-01 6.644794637000237536e-01 4.017600242130723309e-01 3.628556080348654955e-01 -4.776261952692277823e-01 -1.414669799510006598e-01 9.883337040521067429e-02 -7.507697484585285075e-02 -9.022754417829363938e-01 -3.968599051327519334e-01 -8.867374383600119536e-01 1.243854615080095538e-01 -8.834890314554280089e-01 4.022117902897166530e-01 -3.809969463926883293e-01 3.324976223586009194e-01 1.651571412788530591e-01 -4.785332641908619511e-01 9.241937003849400867e-01 -7.741314583909735259e-01 -7.068587887565491723e-01 8.826132987043817657e-01 -2.621162283269127258e-01 -7.449590898479547807e-01 -2.893269007442058616e-01 -6.649506075945101902e-01 4.740106638680987583e-01 1.708670325101548926e-01 2.326415082473094476e-01 9.902015159562860269e-02 2.022961152792919215e-01 7.623582768362489048e-01 -8.627691709889364624e-01 -7.934767738231607304e-02 -2.698973132625550608e-01 6.211501690662741826e-01 -8.723496951930753696e-03 8.600992555852031707e-01 5.485853162438005803e-01 -9.532212119853691323e-01 -1.837823660765169898e-02 -4.143965813605956505e-01 -1.326749227652450625e-01 3.626548166186540634e-01 -9.011698828469878464e-01 3.427364678456559233e-01 -7.524225856694550796e-01 3.577944503459187242e-01 -6.290038491085720995e-01 -1.000000000000000000e+00 6.797063266812177762e-01 7.431544639623695048e-01 8.841777439450677623e-01 -8.636534489445768514e-01 2.937817279404786319e-02 -8.690930333799529173e-01 7.413899281200568847e-01 -4.550071330159741745e-01 -2.498602048828302280e-01 -8.043884142787780522e-01 -8.728093708108435322e-01 -1.673156562810906856e-02 9.645034624780326471e-01 -2.370497847715185014e-01 4.443027364198273155e-01 9.119319804176995170e-02 -7.506308549803009100e-02 8.805344433694821671e-01 -8.662157643087493586e-01 5.244493835959225247e-01 -6.193466273466619043e-03 8.432217463878521890e-02 -4.283411771732590356e-01 5.298692899033281556e-01
7 3496.087646484375 -5.535425809615075465e-01 -1.000000000000000000e+00 4.485170871788826119e-01 2.712880849068715072e-01 8.258383812276262059e-01 7.746105233155797798e-01 5.387966610882077845e-02 -1.000000000000000000e+00 -6.168320927659038944e-01 -4.180760904697551350e-01 -1.000000000000000000e+00 9.765536113726729361e-01 -6.304183446741595809e-02 -6.869594217403991454e-01 3.878993325754631627e-01 7.060777813554697246e-01 -3.727367148392770613e-01 -9.854427938006049548e-01 -1.368180984330968908e-01 -1.017202998764510369e-03 1.003032530535556965e-01 7.076397057500043442e-01 -5.129088219842030671e-01 1.475999061224311237e-01 6.394033062040338500e-01 7.542593842156612993e-01 -6.993281940348781145e-01 6.731947868725334239e-01 3.948574268341329407e-01 3.547428151778742045e-01 -4.679852445596464072e-01 -1.330831871259574584e-01 8.913227581508320618e-02 -6.507579694631338008e-02 -9.065161511399000283e-01 -3.869936525912098801e-01 -8.770999344752792304e-01 1.337874655785895595e-01 -8.934670464312142180e-01 3.934139556623863498e-01 -3.715779009816380096e-01 3.225478087616966416e-01 1.556629204409023526e-01 -4.687919988641235935e-01 9.336537379591121066e-01 -7.643164500114545401e-01 -7.164217570329902696e-01 8.735473176813681739e-01 -2.720501591486295112e-01 -7.518321698892143079e-01 -2.797455500227870040e-01 -6.551797401797376796e-01 4.642317833538942562e-01 1.792785554648572699e-01 2.274711508337194932e-01 9.058316814438138742e-02 2.121949855313647326e-01 7.548449786488440338e-01 -8.726322058109832192e-01 -7.007321886965223179e-02 -2.793294521376818995e-01 6.308450768805384801e-01 -1.838341032045387458e-02 8.686860841820931434e-01 5.415357789799899457e-01 -9.458660137212471231e-01 -2.778816530201910773e-02 -4.238732719137243699e-01 -1.229233840191861216e-01 3.723729972527354271e-01 -9.107225469704633980e-01 3.329412631093635611e-01 -7.623054697695346160e-01 3.677522798362227174e-01 -6.380507585079027155e-01 -1.000000000000000000e+00 6.778205202380480632e-01 7.528280621848040255e-01 8.938585617801007022e-01 -8.731058841325722852e-01 3.849894073015835971e-02 -8.595331123909759619e-01 7.384683722302864961e-01 -4.452861369937497482e-01 -2.593536452724634067e-01 -7.945660903604354619e-01 -8.827202914457092930e-01 -7.582096192894072217e-03 9.738250980670362100e-01 -2.460681807989046899e-01 4.538804009664958450e-01 1.000969706119627656e-01 -8.480525048237552710e-02 8.710982858374458626e-01 -8.565434699379192995e-01 5.334607462752252172e-01 -1.589315642915156701e-02 7.458414007005820245e-02 -4.186813625249288240e-01 5.206469854548427811e-01
8 3313.444091796875 -5.446406607919156428e-01 -1.000000000000000000e+00 4.448750943714943062e-01 2.647444308897211052e-01 8.318013877501326814e-01 7.841348454304646332e-01 6.217839565518890055e-02 -1.000000000000000000e+00 -6.076005896443490428e-01 -4.270682641787304501e-01 -1.000000000000000000e+00 9.858433929356569259e-01 -5.386167981601253096e-02 -6.777115366547568076e-01 3.789152911752093900e-01 7.006462657251351089e-01 -3.657995998517546976e-01 -9.944519706658250247e-01 -1.278283554760413221e-01 -1.008841246671199343e-02 9.413867666093489461e-02 7.001583887141504814e-01 -5.202068440271629957e-01 1.569320786950438862e-01 6.312476119726428969e-01 7.450863364868247629e-01 -6.899725484080947435e-01 6.783439445903574061e-01 3.874254237942662549e-01 3.461381871439381808e-01 -4.581466020071514045e-01 -1.258091848235194377e-01 7.985948250718277741e-02 -5.511223423424005396e-02 -9.077653594877719279e-01 -3.774929264650754845e-01 -8.679323638545040076e-01 1.428570768969990024e-01 -9.031882370998567389e-01 3.843641871027516643e-01 -3.624769962933989120e-01 3.130154055608318497e-01 1.468029470400711300e-01 -4.594245915645454037e-01 9.426443721918715823e-01 -7.548469651010856207e-01 -7.252280285115240144e-01 8.645410977653225082e-01 -2.818629165214856513e-01 -7.562824338103857347e-01 -2.710500575018586211e-01 -6.458759189289413616e-01 4.550162943240099178e-01 1.865882250935966269e-01 2.233951984938020718e-01 8.271815179572139520e-02 2.217174254433262881e-01 7.491859166991439167e-01 -8.824349486721945190e-01 -6.144202392795272694e-02 -2.888412796289057116e-01 6.397409574232340024e-01 -2.737740942167543601e-02 8.772505256469345092e-01 5.358386031195849775e-01 -9.377044055915073617e-01 -3.721396838967083731e-02 -4.327805453254751633e-01 -1.134591135839124743e-01 3.816716999546616584e-01 -9.198615231942302017e-01 3.235779443158879332e-01 -7.717398372995825095e-01 3.773674720260353777e-01 -6.456483297467781046e-01 -1.000000000000000000e+00 6.778125493500841703e-01 7.621112946874433192e-01 9.029551823844965686e-01 -8.821131443359337965e-01 4.712264411306765766e-02 -8.506281542471456625e-01 7.394447937513317637e-01 -4.360675745993691788e-01 -2.676723405121861354e-01 -7.849217514993276357e-01 -8.923117879952560116e-01 2.997798883341840082e-04 9.817493511880546198e-01 -2.535642378771469918e-01 4.627660881836122009e-01 1.061442920954556168e-01 -9.399327667217960425e-02 8.620766748845321015e-01 -8.473205703743087458e-01 5.420082236993699620e-01 -2.507545125983146050e-02 6.536815557656416864e-02 -4.095261980521700540e-01 5.122510817110392800e-01
9 3151.58740234375 -5.370911197208583232e-01 -1.000000000000000000e+00 4.394871348353293072e-01 2.606887632211400962e-01 8.347261376106727138e-01 7.929793495633314926e-01 6.876825770754013689e-02 -1.000000000000000000e+00 -5.983998890856270236e-01 -4.352243691233768086e-01 -1.000000000000000000e+00 9.943189322101706473e-01 -4.579345353818431441e-02 -6.690886640115840667e-01 3.711167996637154687e-01 6.957821425409012051e-01 -3.594107940451178873e-01 -1.000000000000000000e+00 -1.202049106990592531e-01 -1.857942473448037646e-02 8.935226163534304433e-02 6.926711065572062065e-01 -5.266013858495368627e-01 1.653968164903372173e-01 6.233606173425445540e-01 7.364657269575083376e-01 -6.812787527568973101e-01 6.800456389214892816e-01 3.794487027533617329e-01 3.370930276997252673e-01 -4.481964279884107505e-01 -1.194839147742454699e-01 7.135788668967646409e-02 -4.533250435384750254e-02 -9.068475931863448913e-01 -3.687754016459994233e-01 -8.594920146034721320e-01 1.514188333588577517e-01 -9.124759492640799330e-01 3.750187385268377582e-01 -3.536715145764084411e-01 3.040611459938691308e-01 1.388974684508343937e-01 -4.506568312057945835e-01 9.508573166845692981e-01 -7.460484394324049529e-01 -7.329385063144264745e-01 8.552822221419771331e-01 -2.910292345133980163e-01 -7.586399013537195035e-01 -2.634876772177876525e-01 -6.372264346745215580e-01 4.465763669621043430e-01 1.933543418058389918e-01 2.204620779059613955e-01 7.527681969762478609e-02 2.303544560522783335e-01 7.450187259462204281e-01 -8.923537734417510414e-01 -5.367560018100925312e-02 -2.980929663732976298e-01 6.473662038437366650e-01 -3.544083845692180823e-02 8.848969619843161105e-01 5.330707962468594907e-01 -9.291304925760821565e-01 -4.671975066606282034e-02 -4.409488580464295815e-01 -1.044437899896999422e-01 3.906823995322912246e-01 -9.284340988304382591e-01 3.149945588185563139e-01 -7.804839038807125373e-01 3.863216803702564928e-01 -6.516459768124474028e-01 -1.000000000000000000e+00 6.808337793399108495e-01 7.706627889058523806e-01 9.109902768617328395e-01 -8.905940098442517439e-01 5.516652282482770175e-02 -8.426985711670327284e-01 7.431691466736223273e-01 -4.277353593498307571e-01 -2.741806359364686863e-01 -7.758678851203646420e-01 -9.012775801296601941e-01 6.295067448260693865e-03 9.883674546661584959e-01 -2.594673463882670728e-01 4.703284624140864345e-01 1.093373182711780967e-01 -1.023841000513385779e-01 8.536770095288497284e-01 -8.386107801892148661e-01 5.504204619098096440e-01 -3.328540341309693673e-02 5.685076173422465295e-02 -4.011904745104930559e-01 5.046762393995973817e-01
