iter loss z0 z1 z2 z3 z4 z5 z6 z7 z8 z9 z10 z11 z12 z13 z14 z15 z16 z17 z18 z19 z20 z21 z22 z23 z24 z25 z26 z27 z28 z29 z30 z31 z32 z33 z34 z35 z36 z37 z38 z39 z40 z41 z42 z43 z44 z45 z46 z47 z48 z49 z50 z51 z52 z53 z54 z55 z56 z57 z58 z59 z60 z61 z62 z63 z64 z65 z66 z67 z68 z69 z70 z71 z72 z73 z74 z75 z76 z77 z78 z79 z80 z81 z82 z83 z84 z85 z86 z87 z88 z89 z90 z91 z92 z93 z94 z95 z96 z97 z98 z99
0 1446.46484375 3.213634425653055793e-01 -6.184085693330823030e-01 5.331301622910178395e-03 -3.628570486241409210e-01 9.816945624622810396e-01 -7.209608218066729801e-01 -5.557253957528527355e-01 7.792555083592596077e-01 5.579729095904584213e-02 5.379352348053758615e-01 -1.421601207340921214e-01 -2.661176385631696117e-01 3.180519608697585099e-02 6.089198243300917301e-01 4.914842425737093734e-01 -5.497194745857092446e-01 -2.331557232514358535e-01 2.874150852859669314e-02 -2.100771072584215471e-01 4.188162821057472840e-02 4.901841464551057737e-01 -2.921631901898591455e-01 9.174451623523840471e-01 -7.315850088593855993e-01 -9.244268338862358103e-01 -7.084654209917213841e-01 -7.537071810948587913e-01 -4.900497803524497265e-01 7.330229135195220902e-01 -6.461286364654557079e-01 4.440164895452642924e-01 9.574022308760428146e-01 1.987735214726646937e-01 8.643049563789113598e-01 -2.227531271474840757e-01 8.519463360567243182e-01 -5.278761069897233149e-01 -9.655810410370824215e-02 1.066268971019066480e-01 -1.955731580770283529e-01 -1.385227808386588766e-01 -7.194106413638412523e-01 8.088853411214487199e-01 -5.793021969819764916e-01 -6.329715718447193051e-01 -8.314538945790199698e-01 -7.781125958080918892e-01 -8.876868575745289203e-01 -8.497567876610450099e-01 3.065891463742722589e-01 -8.965766192155899539e-01 2.895541659942288959e-01 -9.433146239405512112e-01 -2.458438343248792179e-01 2.799125286000985202e-01 -9.419145583297678925e-01 -1.955914308534940638e-01 3.579722995329994717e-01 5.235292592265370359e-01 -2.421664543350190435e-01 8.244198163468807738e-01 3.238510095578395198e-01 -5.016497754119706443e-01 -6.301578947563752919e-01 3.248497170857491678e-01 6.654300599428919494e-01 1.181732059872708795e-02 7.962789261036551380e-01 -8.397899052653627905e-01 -4.964053112065949236e-01 5.113093635584822216e-01 -3.336413581906494397e-01 -4.933010905384744849e-01 6.979013908971389846e-01 6.357996887898973437e-01 4.220083799663929547e-01 -6.956143674778478836e-01 -3.729480973708618752e-01 -2.394456291043065566e-01 -6.615649124155074112e-01 -1.250690623540262614e-01 -4.068713105852306278e-02 3.030289704874336021e-01 -4.630271964337138169e-01 -9.972643177279609805e-01 -9.933759086447511155e-01 5.166312313063712303e-01 2.050239710623016354e-01 5.920272607891257088e-01 -1.761670363282152874e-01 -6.271714442694049652e-01 4.843354172599498852e-01 -9.980478595596911084e-01 -1.296415771984686938e-01 -5.896340762033869254e-02 7.262212666420804208e-01 -7.070843813064491279e-01 -4.635602651512302774e-01 8.844450041132390083e-02 8.011220902583360282e-01
1 932.1846313476562 4.788449873687660174e-01 -6.505632344980594173e-01 5.923144946010616002e-02 -3.565074173499742649e-01 9.206410593550952148e-01 -6.979848158433792360e-01 -6.329335102602060559e-01 6.864547088809294095e-01 9.175219795169523018e-02 2.248437348066082975e-01 -6.320833332533151716e-02 -2.919141516117582102e-01 -7.999219022434057857e-02 7.303931286588293270e-01 5.070727954773237567e-01 -4.821740007527282601e-01 -2.160491695738983864e-01 4.424500430731169963e-03 -2.855605581556217021e-01 8.740774147916965942e-02 6.540509372387022236e-01 -1.046962757980562791e-01 9.123981225709256737e-01 -7.968391276108194310e-01 -7.600261172247451125e-01 -5.685889735584509497e-01 -6.367041067785578212e-01 -3.334047231006168066e-01 6.973380082895376253e-01 -7.582800575224143413e-01 4.808866092984104279e-01 9.333985773172653877e-01 2.377903874464273593e-01 9.660202405229301181e-01 -2.619142911073709667e-01 8.496896286440416279e-01 -6.096734256051323797e-01 -1.370431415927959862e-02 2.545333444793413391e-01 -1.866742085300469867e-01 1.241134774021890666e-02 -7.529696637033189699e-01 5.633875921649809104e-01 -6.734698809641985751e-01 -6.950004997180836419e-01 -9.511965657238105054e-01 -9.930622584580582890e-01 -8.691669324852613343e-01 -1.000000000000000000e+00 5.212290270102845069e-01 -8.373530692218857929e-01 1.435651969924327254e-01 -9.138864557268587818e-01 -1.294557213183243627e-02 3.093218302141109155e-01 -1.000000000000000000e+00 -2.827502278196101226e-01 2.551313165493365176e-01 4.898887352473273449e-01 -7.484159586242530859e-02 9.422480402146700129e-01 1.579490106514545578e-01 -2.898668912755503202e-01 -5.913897204405108576e-01 4.177285860406268481e-01 4.771092470415435605e-01 -3.356093812253182346e-02 9.202819933257523344e-01 -8.921390666184088047e-01 -3.064566264192584710e-01 6.804401758741686068e-01 -3.606940469673892702e-01 -4.966407507800836840e-01 7.933916554624861339e-01 7.451226874595361371e-01 4.846573367064617721e-01 -8.138781837282649256e-01 -2.341214292466113622e-01 -3.402741587809695045e-01 -6.739901157493282113e-01 -1.645282685492910901e-01 1.218164096428954873e-01 2.305958795453712795e-01 -5.264038736776579519e-01 -1.000000000000000000e+00 -6.540870612329100497e-01 5.109652780707057973e-01 3.277730488122709840e-01 7.048919494902792238e-01 -2.189037432421867546e-01 -5.819522691395205838e-01 8.128944075767228217e-01 -1.000000000000000000e+00 -2.166658949920671207e-01 -3.504429294437455544e-01 8.723473841731900214e-01 -7.289152272901444629e-01 -1.974972493213515701e-01 8.252103842229496777e-02 6.833682392217801382e-01
2 909.872314453125 5.788666768644445959e-01 -7.438977624497945529e-01 2.881774224530415651e-01 -4.096459595147901034e-01 6.810614103952412623e-01 -8.575663041430975353e-01 -8.016685586685653453e-01 6.129479980412768647e-01 3.316305576523698867e-02 6.504502760586108878e-02 6.587073938400210549e-02 -3.618503143283260948e-01 1.001454528925443260e-01 5.641698668381049941e-01 6.197504022327035011e-01 -4.721462192380377343e-01 -2.966030359208721157e-01 -7.287748986178749222e-02 -3.110679839946904335e-01 8.391973345655126537e-02 5.996503311221111909e-01 1.183257591189121744e-01 9.679543608637835028e-01 -7.765082575248420937e-01 -8.897122754429395153e-01 -7.018643600608233113e-01 -6.491290498846532531e-01 -4.430188634358770972e-01 6.447479922729812962e-01 -9.835353218474656156e-01 4.342317187145802171e-01 7.773105413914201955e-01 1.322672438902557923e-01 1.000000000000000000e+00 -1.941376148368307575e-01 8.312144744531282381e-01 -5.146079691186874472e-01 1.637485280891037582e-03 1.528072695219119537e-01 -1.927447940492949541e-01 1.441164628155764960e-01 -7.612743608946149765e-01 5.389375026864045015e-01 -6.397359915566478428e-01 -6.343720602282636456e-01 -9.280191873791874269e-01 -1.000000000000000000e+00 -8.425968614537338031e-01 -9.563398359011903160e-01 3.896237308418525336e-01 -6.195141211465661213e-01 1.608926678174470437e-01 -8.073105597633395414e-01 1.011523548895861546e-01 3.214289626261035981e-01 -1.000000000000000000e+00 -2.438571663124832756e-01 2.245031229473105627e-01 4.940231446250735181e-01 -1.190296202086123245e-01 9.318015764845762883e-01 1.427516738478988023e-01 -1.784523076227730876e-01 -5.275987191176338964e-01 3.836067558108438580e-01 5.936649187722081722e-01 -1.076443620293206227e-01 8.492338586388821220e-01 -8.210054332739070704e-01 -2.332107435662945372e-01 5.879269672658399282e-01 -4.333269308751723781e-01 -4.146618699071681347e-01 9.040021962328826932e-01 6.936119370781020921e-01 4.846348777475462111e-01 -9.085741264362698910e-01 -3.052859910209403949e-01 -2.939772374983217751e-01 -6.738809106508976132e-01 -1.395776805255145303e-01 -3.970630730704830576e-04 1.565993161668400024e-01 -3.752188421205359670e-01 -7.630921308473909148e-01 -7.069749092066730523e-01 5.387638992165809659e-01 4.050663087390170003e-01 6.003983437482016683e-01 -3.245337957409062390e-01 -6.061216933575833687e-01 8.775140710213372719e-01 -1.000000000000000000e+00 -3.405449465672146792e-01 -4.632498958764066366e-01 9.824664154469789912e-01 -8.460067881751498486e-01 -2.607369540983952017e-01 2.611325019400809744e-01 6.035984358199765198e-01
3 867.4738159179688 6.486553408188363568e-01 -6.139675921980858320e-01 2.990490905018605705e-01 -1.659838257376282100e-01 7.360485582171292229e-01 -8.259754606933934484e-01 -8.689041812447260149e-01 5.915487261675838049e-01 4.787968674948373665e-02 5.161839873276647533e-02 1.041976992840535354e-01 -5.913580503697323243e-01 2.952107112456919813e-01 4.217023897110906971e-01 7.075744956073923841e-01 -4.614031414701884048e-01 -3.225980086942455971e-01 -7.203595255349064252e-02 -3.069477744763406402e-01 2.375830135143471022e-01 4.183614031901023989e-01 6.472105443125132640e-02 9.923350203092456967e-01 -8.091630047507475387e-01 -7.698316231024191492e-01 -6.640538908450082101e-01 -6.797335889382533081e-01 -4.252971588303356421e-01 7.276138200635189346e-01 -9.774573239230828214e-01 3.447570781588102928e-01 7.414030965433660025e-01 1.526110797478847370e-01 9.628950892700457453e-01 -2.881305588049386524e-01 8.786836791479593067e-01 -3.673936409618510091e-01 1.795706524444498978e-02 -1.798354471813785882e-02 -2.342136802410841601e-01 1.928963662506765209e-01 -6.386598694871185034e-01 3.062192700099519160e-01 -7.070480781830466022e-01 -5.874117737448671939e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -8.313673777917648389e-01 4.236327880157433334e-01 -6.567862994477973171e-01 1.489800998343265293e-01 -9.395916561151400614e-01 1.129034233511640867e-01 3.289554124496124610e-01 -1.000000000000000000e+00 -2.733656379365870248e-01 3.610234665422377143e-01 4.854298615314407983e-01 -1.643918974535014954e-01 1.000000000000000000e+00 2.736078554209723374e-02 -1.655447281514771940e-01 -6.426503184076797215e-01 4.315466991438696165e-01 5.110936310447208308e-01 1.485926496149584664e-01 6.785532436094210418e-01 -7.424984128311595821e-01 -3.632855633008532092e-01 6.332751281000215116e-01 -4.918551878619590867e-01 -3.152647204710450901e-01 8.432923470070674554e-01 8.586734510639786322e-01 4.007028584329175303e-01 -8.816301428098276549e-01 -4.154255207013456408e-01 -3.617259349654016742e-01 -6.541644184552987129e-01 -1.136977807488703113e-01 1.730288261009652884e-01 2.277087071557507281e-01 -3.761313369754669678e-01 -8.710595425647318368e-01 -7.753680027472429348e-01 4.759610279799038057e-01 4.734711916544651622e-01 7.143172952120832031e-01 -2.670253107374472856e-01 -5.646241399215341517e-01 9.422532816782946963e-01 -1.000000000000000000e+00 -3.667987294947800403e-01 -5.436066060139096434e-01 9.536981266536127544e-01 -9.939660516565328452e-01 -2.643307244402161027e-01 4.127400584372898917e-01 6.144121407957463532e-01
4 853.939208984375 5.616353451393428786e-01 -5.660113211921957710e-01 4.208751530282402453e-01 -2.574762240714829620e-01 7.482769813611402920e-01 -9.160587276066997076e-01 -8.565371642318712064e-01 6.329597221785485672e-01 2.339466006085467176e-01 1.320234418364605589e-01 1.882856048511641622e-01 -5.224410515563884250e-01 3.292742061308577828e-01 5.470535504505309454e-01 7.578667254032995793e-01 -3.544750760723002214e-01 -2.240487055097158953e-01 4.964751093976950413e-02 -3.977874933505029520e-01 3.769332640682643842e-01 4.549810368696587393e-01 3.891224856555311473e-02 9.500498587194921019e-01 -8.956688360013741468e-01 -7.251450313153384730e-01 -6.090342216582986801e-01 -7.071276399287906855e-01 -4.821904938793947215e-01 7.852536906810990702e-01 -9.626516055562136520e-01 3.968853091477601569e-01 6.313588789966030346e-01 1.598648958085932548e-01 9.585618103679907076e-01 -3.809499927404626507e-01 8.715321576466896758e-01 -4.732118590207193831e-01 -1.587778082709660754e-01 1.775717744369212110e-03 -2.964601366465362542e-01 1.287672288990742986e-01 -7.396950953954852803e-01 1.880982152545620789e-01 -7.878072201124087792e-01 -5.372409207214194904e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -8.453974690738246256e-01 5.576190532260093535e-01 -4.433996213134850928e-01 8.648554707700879807e-02 -9.360502318461122462e-01 -3.105760125266465374e-02 3.426460377814182223e-01 -1.000000000000000000e+00 -3.868014815977164900e-01 4.630558720022337482e-01 4.841907070083438791e-01 4.937745592515261489e-02 8.528186423463770538e-01 -5.113674534264223831e-02 -6.566638901617970203e-02 -6.283359031318861421e-01 4.189580974215764142e-01 4.167154769008805659e-01 1.700215023340614917e-01 5.888299191202034377e-01 -7.402734365720080589e-01 -4.073812144599543994e-01 7.692610286498725580e-01 -4.105941838549683753e-01 -4.456340742874602689e-01 7.798794305593678144e-01 8.543488993239911622e-01 3.146116095698274773e-01 -8.796094412702524235e-01 -2.727124502281434992e-01 -3.640901538992465936e-01 -1.000000000000000000e+00 -2.958471687173648279e-01 1.900341048545627909e-01 5.112802725596506115e-02 -3.133024516216410538e-01 -1.000000000000000000e+00 -8.049687777954034340e-01 4.112021408262904187e-01 4.627797871479285008e-01 8.799741894902277650e-01 -1.103529479769409932e-01 -5.483623635150174369e-01 9.550891001963749405e-01 -1.000000000000000000e+00 -5.520894375628481177e-01 -5.601978795518182119e-01 9.971977805170854081e-01 -7.558467479754061857e-01 -4.080687485624431288e-01 3.923667641491376257e-01 5.906553908790066476e-01
5 841.6921997070312 7.132419064024453359e-01 -5.771169648808603947e-01 5.099631067521478434e-01 -2.382496509314073752e-01 8.181846738958103993e-01 -9.773429589370328241e-01 -8.150908678888154624e-01 7.582994379737003632e-01 3.122489160545692810e-01 2.020355397387884056e-01 1.599462537829400566e-01 -7.155357383800658999e-01 3.906401816248405989e-01 3.792203181419276925e-01 8.104342961346424623e-01 -3.834867842073717004e-01 -5.450731619638097408e-02 -1.419272177829484505e-01 -3.984242129235002206e-01 2.942275478396358945e-01 6.031265410761119661e-01 1.435107243033623969e-01 7.986885461414278131e-01 -8.989171054033958663e-01 -6.896147988636663895e-01 -6.905236941809508311e-01 -7.693359838465874123e-01 -4.564932006017015653e-01 9.213001099187742016e-01 -1.000000000000000000e+00 3.270002408309106712e-01 6.719887994995251690e-01 1.017326377383510477e-01 8.856274140440745235e-01 -3.259113863310458270e-01 8.696710103963720684e-01 -5.676935187970671981e-01 -2.084470192135853828e-01 1.378569454350606349e-01 -2.628284952746902103e-01 9.067737181386276157e-02 -7.367450368034319519e-01 3.278297548798995154e-01 -8.766969535945517977e-01 -5.337748787289749997e-01 -1.000000000000000000e+00 -9.007867741203297030e-01 -1.000000000000000000e+00 -7.628566146850199736e-01 4.376629046342158658e-01 -4.879799035975477262e-01 1.737160400521135795e-01 -7.957404778464696182e-01 -3.037542086200767377e-01 3.399629675648263016e-01 -1.000000000000000000e+00 -4.189568803479951642e-01 7.014866106759255482e-01 3.336087506740885167e-01 1.195869159315547103e-01 7.046584428521740495e-01 -2.668587753299758170e-01 -1.384051979627386186e-01 -5.046516786193209203e-01 4.397494497187904305e-01 5.025086016168014424e-01 1.916124264859330184e-01 4.201839819797590359e-01 -6.177637393654242803e-01 -3.810342202231282172e-01 6.466703706774794558e-01 -4.527227980562280596e-01 -3.977249108040849523e-01 8.642989242897299862e-01 9.433745158320898661e-01 3.909489263554339900e-01 -9.322878429406216139e-01 -2.839770244245682362e-01 -3.584157602750244198e-01 -1.000000000000000000e+00 -3.176528400340158931e-01 1.178676565188418041e-01 1.722433824678096803e-01 -3.386418130203375232e-01 -9.775112772799415817e-01 -8.601886288431385141e-01 4.787493187461812072e-01 5.130489739798703708e-01 7.531962910279338397e-01 -2.319134811789920481e-01 -4.978746276311670216e-01 1.000000000000000000e+00 -8.739556641784758106e-01 -4.869577545964569598e-01 -6.032173839307142238e-01 1.000000000000000000e+00 -7.551790176497363838e-01 -4.491821460973817182e-01 3.130175425192221472e-01 5.424942420594566217e-01
6 841.6921997070312 7.132419064024453359e-01 -5.771169648808603947e-01 5.099631067521478434e-01 -2.382496509314073752e-01 8.181846738958103993e-01 -9.773429589370328241e-01 -8.150908678888154624e-01 7.582994379737003632e-01 3.122489160545692810e-01 2.020355397387884056e-01 1.599462537829400566e-01 -7.155357383800658999e-01 3.906401816248405989e-01 3.792203181419276925e-01 8.104342961346424623e-01 -3.834867842073717004e-01 -5.450731619638097408e-02 -1.419272177829484505e-01 -3.984242129235002206e-01 2.942275478396358945e-01 6.031265410761119661e-01 1.435107243033623969e-01 7.986885461414278131e-01 -8.989171054033958663e-01 -6.896147988636663895e-01 -6.905236941809508311e-01 -7.693359838465874123e-01 -4.564932006017015653e-01 9.213001099187742016e-01 -1.000000000000000000e+00 3.270002408309106712e-01 6.719887994995251690e-01 1.017326377383510477e-01 8.856274140440745235e-01 -3.259113863310458270e-01 8.696710103963720684e-01 -5.676935187970671981e-01 -2.084470192135853828e-01 1.378569454350606349e-01 -2.628284952746902103e-01 9.067737181386276157e-02 -7.367450368034319519e-01 3.278297548798995154e-01 -8.766969535945517977e-01 -5.337748787289749997e-01 -1.000000000000000000e+00 -9.007867741203297030e-01 -1.000000000000000000e+00 -7.628566146850199736e-01 4.376629046342158658e-01 -4.879799035975477262e-01 1.737160400521135795e-01 -7.957404778464696182e-01 -3.037542086200767377e-01 3.399629675648263016e-01 -1.000000000000000000e+00 -4.189568803479951642e-01 7.014866106759255482e-01 3.336087506740885167e-01 1.195869159315547103e-01 7.046584428521740495e-01 -2.668587753299758170e-01 -1.384051979627386186e-01 -5.046516786193209203e-01 4.397494497187904305e-01 5.025086016168014424e-01 1.916124264859330184e-01 4.201839819797590359e-01 -6.177637393654242803e-01 -3.810342202231282172e-01 6.466703706774794558e-01 -4.527227980562280596e-01 -3.977249108040849523e-01 8.642989242897299862e-01 9.433745158320898661e-01 3.909489263554339900e-01 -9.322878429406216139e-01 -2.839770244245682362e-01 -3.584157602750244198e-01 -1.000000000000000000e+00 -3.176528400340158931e-01 1.178676565188418041e-01 1.722433824678096803e-01 -3.386418130203375232e-01 -9.775112772799415817e-01 -8.601886288431385141e-01 4.787493187461812072e-01 5.130489739798703708e-01 7.531962910279338397e-01 -2.319134811789920481e-01 -4.978746276311670216e-01 1.000000000000000000e+00 -8.739556641784758106e-01 -4.869577545964569598e-01 -6.032173839307142238e-01 1.000000000000000000e+00 -7.551790176497363838e-01 -4.491821460973817182e-01 3.130175425192221472e-01 5.424942420594566217e-01
7 828.8722534179688 5.635173109167215255e-01 -5.960309242486648840e-01 3.716114673834357007e-01 -1.747599933663086802e-01 8.492430107664736827e-01 -9.489593216705450862e-01 -7.789528637628415630e-01 7.710292453805540625e-01 2.643040329196567617e-01 1.801715650623647580e-01 7.754381574350849293e-02 -7.419291712317144238e-01 5.719140017485967453e-01 3.912605747634546050e-01 8.089498071982748062e-01 -4.516253072673274693e-01 3.917095947652534521e-02 -2.436150045838899325e-01 -3.568445247201120218e-01 1.943516737220488955e-01 6.327615131535031523e-01 2.285544711003929252e-01 1.000000000000000000e+00 -8.986176886667815999e-01 -8.542622346650300402e-01 -5.546483352343499762e-01 -7.836758575388103054e-01 -3.634889447465532997e-01 9.866859108562159308e-01 -9.469199344995284928e-01 4.114333796369833429e-01 6.956965564510563249e-01 4.910214411065008666e-02 9.440245950559719157e-01 -3.141392311228077272e-01 8.088246848136030343e-01 -5.807749248257837449e-01 -2.271209676277340939e-01 5.034891813984594677e-02 -1.114325580467083604e-01 5.174914346105626006e-02 -6.846139774922331833e-01 3.407039066171003161e-01 -8.616587504388106833e-01 -5.582556296808824925e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -7.049234517871049155e-01 3.945365142641973355e-01 -5.450689806600985676e-01 1.872827515118573871e-01 -8.913202334673516747e-01 -2.803503653274593832e-01 2.284030318346978172e-01 -1.000000000000000000e+00 -3.329416428472924405e-01 7.170059179523234905e-01 2.260916110038591886e-01 1.240432655690358460e-01 8.748908322934454418e-01 -2.596812003248227252e-01 -2.063939113405424408e-01 -4.125580481548486445e-01 5.566883259867316802e-01 4.665982676851480604e-01 2.888946209460785952e-01 5.009358315471406087e-01 -4.831238578101620940e-01 -1.408590843640971924e-01 7.599031184464946076e-01 -4.720354550189851395e-01 -4.988027365192962970e-01 8.517416744302003240e-01 9.389668596553585322e-01 2.540749842340470077e-01 -9.623235949520081434e-01 -2.903995096912521667e-01 -3.296447700035994299e-01 -9.662594753767432820e-01 -3.647881818018203215e-01 1.724496312001962961e-01 -3.831002917916540712e-02 -3.263596106975388822e-01 -1.000000000000000000e+00 -8.505830509098302183e-01 3.620282945937738361e-01 5.470408956634086328e-01 6.982677337342305668e-01 -2.769961163499801149e-01 -3.987515520247769674e-01 8.191654605176539317e-01 -8.374090420893187670e-01 -5.204596439031841104e-01 -4.377062978251408665e-01 1.000000000000000000e+00 -6.830525217183187614e-01 -3.843495665214422541e-01 7.237373818298957484e-02 5.936624526415564818e-01
8 818.9715576171875 5.975889702501823164e-01 -3.150790960373761607e-01 2.383428978449575741e-01 -1.951602491081696200e-01 9.687271628283855573e-01 -8.426525995311733297e-01 -7.868117223067276900e-01 6.424205922005553626e-01 1.458616409696629757e-01 2.159425721470216719e-01 -2.098728596029380070e-02 -7.361363084026003589e-01 4.929559680829725399e-01 4.324939229121907980e-01 1.000000000000000000e+00 -4.689673419481380501e-01 -8.646713391115065650e-02 -3.570612824425687393e-01 -5.117535765448851803e-01 2.441113969835487785e-01 7.891147245365726093e-01 8.223438521872696028e-02 1.000000000000000000e+00 -9.951335619413597122e-01 -7.798609544832564300e-01 -5.619377252712018933e-01 -9.700589681813736043e-01 -5.094367446341395711e-01 1.000000000000000000e+00 -6.811040681496762783e-01 6.015893030079968451e-01 6.595219061960259088e-01 2.701359332404906430e-02 8.230194119479989912e-01 -2.552704821398150692e-01 9.451518158730889407e-01 -5.389728910932579664e-01 -8.781541496993650053e-02 2.456451067739498159e-02 -2.385580734825827054e-01 -7.190641039291091607e-02 -4.452286893757779196e-01 3.107943775087929072e-01 -9.031301843655934469e-01 -4.615276900285830708e-01 -1.000000000000000000e+00 -9.928043756819472376e-01 -1.000000000000000000e+00 -4.993655756816580693e-01 3.622130249684011871e-01 -5.035606105524431664e-01 2.373764778114843821e-01 -8.394914593463645991e-01 -1.507582438146243264e-01 2.197725518095297037e-01 -1.000000000000000000e+00 -3.530534548214825930e-01 7.715226011072017220e-01 1.256545656976375824e-01 3.036244340640452920e-03 7.994933696154357117e-01 -1.557302689621626879e-01 -4.417607980094184067e-02 -5.121807676936128706e-01 6.021187904924983902e-01 5.489456142672340944e-01 1.885000416653016819e-01 5.573176822819927434e-01 -4.682613801709496482e-01 -3.972002176661400541e-01 9.124401848820857808e-01 -4.052072218359005773e-01 -6.888772587624679700e-01 8.150858450010155520e-01 1.000000000000000000e+00 3.263289401502330600e-01 -9.670335566459481447e-01 -2.809153257063976006e-01 -2.269075057745554014e-01 -1.000000000000000000e+00 -3.420173265484509062e-01 2.628196537979347047e-01 -8.110504479330447880e-02 -2.518147777432569456e-01 -1.000000000000000000e+00 -8.572933667415687520e-01 4.317723211575836273e-01 6.024719570287415671e-01 7.579501713269483076e-01 -2.311891264038169191e-01 -4.441056494547296896e-01 7.540365637394341736e-01 -9.219581924187973954e-01 -5.015459974572891166e-01 -6.216021993032475601e-01 1.000000000000000000e+00 -7.437689020824201913e-01 -4.370703913014918895e-01 1.368083815101260592e-01 5.560768764833918798e-01
9 801.6853637695312 6.189969435729264502e-01 -2.292613560246305748e-01 1.670223673730908964e-01 -7.527222031300352667e-02 9.961715397257174809e-01 -9.198669274072490687e-01 -8.898332016668620836e-01 8.092882778168106750e-01 1.569832160227528084e-01 2.363770050426550751e-01 -6.102560927735075497e-02 -7.671168738113964825e-01 4.657852951938816211e-01 2.038664492083902824e-01 9.879502509810632604e-01 -4.985429747080213359e-01 3.105837097963102741e-02 -3.724398313896638002e-01 -3.559748039132984432e-01 1.482452056511479876e-01 8.776924711784543920e-01 2.481660065345001331e-01 1.000000000000000000e+00 -9.988861744146684263e-01 -9.045544489478877237e-01 -4.146141438242716415e-01 -9.217452436800664950e-01 -6.001166070919915496e-01 9.689484612972701916e-01 -8.213122688723334397e-01 4.312665752952658527e-01 8.103767292753530915e-01 9.129537429929585057e-02 7.204007075279263983e-01 -1.113473861766693246e-01 1.000000000000000000e+00 -5.462895459356311711e-01 -1.320083155023788202e-01 -1.042862665088370965e-02 -2.482243356333371093e-02 2.733466177292421806e-01 -4.077566266061918299e-01 3.269357678123887556e-01 -9.719866798807172970e-01 -6.409276524343050507e-01 -1.000000000000000000e+00 -9.893348570877606996e-01 -1.000000000000000000e+00 -5.221005736456553192e-01 2.071177710963988117e-01 -5.435864613399684631e-01 1.943648278633881010e-01 -8.597476608261024333e-01 -1.793570845915782863e-01 1.162824569806705927e-01 -9.891344781186751645e-01 -3.853209536604657592e-01 6.358553556731985079e-01 7.560289313130151567e-02 8.323289919911339152e-02 8.183599816761439882e-01 -8.301134075384580813e-02 -2.078965274629184234e-01 -5.152222098061047806e-01 5.306932821501660902e-01 5.558126044828861634e-01 1.547877736219585021e-01 5.613264162788063061e-01 -5.201302158613370086e-01 -4.324577790623436169e-01 7.638302320951820823e-01 -4.160406681185856437e-01 -7.534521941488102614e-01 9.339113234706324373e-01 1.000000000000000000e+00 3.168704258261259565e-01 -1.000000000000000000e+00 -4.026181959223388840e-01 -5.478039046018754604e-02 -9.478103394126440318e-01 -3.844844442445644606e-01 2.698709665049401907e-01 -1.070207879078221985e-01 -2.749916059813803937e-01 -1.000000000000000000e+00 -9.811148772430846599e-01 4.788844966159063188e-01 5.384641542028016925e-01 5.581492706636966838e-01 -1.982939605904870603e-02 -4.244251498324837502e-01 7.240886241354002051e-01 -9.800072531179933044e-01 -4.191093911659254378e-01 -6.148441915659248469e-01 1.000000000000000000e+00 -7.741371248925321691e-01 -3.553213762162933942e-01 1.710079677144072871e-02 5.086955249469448104e-01
