iter loss z0 z1 z2 z3 z4 z5 z6 z7 z8 z9 z10 z11 z12 z13 z14 z15 z16 z17 z18 z19 z20 z21 z22 z23 z24 z25 z26 z27 z28 z29 z30 z31 z32 z33 z34 z35 z36 z37 z38 z39 z40 z41 z42 z43 z44 z45 z46 z47 z48 z49 z50 z51 z52 z53 z54 z55 z56 z57 z58 z59 z60 z61 z62 z63 z64 z65 z66 z67 z68 z69 z70 z71 z72 z73 z74 z75 z76 z77 z78 z79 z80 z81 z82 z83 z84 z85 z86 z87 z88 z89 z90 z91 z92 z93 z94 z95 z96 z97 z98 z99
0 2699.468994140625 9.126692406113012801e-02 4.976166947977056498e-01 -1.144486637989043931e-01 4.198947307191303047e-02 -5.667244943949558689e-01 2.270388285889188840e-01 9.119700866285351815e-01 -3.865859523772279260e-01 6.873019395969002243e-01 2.167794347792564302e-01 8.794376856697085909e-01 -7.717697772270371015e-01 -6.041427088452460126e-01 -9.170788197379649009e-01 -2.092850347773886899e-01 -4.243475169186810003e-01 9.564346890829449332e-01 -3.865210017116880170e-01 1.112263980635679328e-01 6.303823568164421687e-01 -1.771875740770891827e-01 -6.271401898062902713e-01 -6.409285895239320574e-01 -2.261004678064280071e-01 -1.364259753200707248e-01 -3.768811774288844951e-01 1.573789888611218934e-01 -4.028284524391723131e-01 2.901356592537969181e-01 -8.996358799539527773e-01 2.187155769503155156e-01 -7.622620228649876761e-01 2.730137707061424113e-01 -1.670434568848211399e-02 -3.177811201109981276e-02 -6.932316006574508194e-01 -4.753623341294825888e-01 -6.911622859214048287e-01 7.329286166094570731e-01 4.913771155685318082e-01 -7.726177464660788363e-01 -4.676215142907653721e-01 -7.423033977742194978e-01 7.469367197462106756e-01 -4.634137602656871469e-01 -6.308604153945718274e-01 -8.810021224292214903e-01 7.924133798526893369e-01 -2.498859288499990505e-01 -8.478776992041137106e-02 8.786515642999515041e-01 7.844112640579858908e-01 9.713894411220411751e-01 -2.530740811140574920e-01 8.025353580715850477e-01 1.226169908837149158e-02 -4.769463129251014788e-01 -9.971837944769716966e-01 9.370149661712399158e-01 9.450189890382842961e-02 7.236040360334523580e-01 -7.729147886347371710e-01 1.458339426533499239e-01 -7.644392622765394663e-03 -6.449601545441243644e-01 7.575593585688662479e-01 -3.715202433136510773e-01 4.988853415713874195e-01 -8.206717169819444102e-02 -3.671028602054613454e-01 -5.576434646497645531e-01 -7.340519565941010516e-01 -9.267077694249603592e-01 7.108285843558717065e-01 -5.829588065909963035e-02 -3.728686970367924847e-01 4.591804864965538524e-01 1.187952480293819058e-02 -5.639963247574264482e-01 -6.223185191231548341e-01 -5.010872908773156276e-01 -7.432899709809619448e-01 -8.804117190588836017e-01 -7.223147691841511620e-01 -1.380205625908430545e-01 -5.178699557110959528e-01 8.850099148375636382e-01 1.335394023368716709e-01 -6.623069866991673216e-01 -4.660402203133822141e-01 -9.583038069724605368e-01 5.171801091522136851e-01 -3.583563537151954748e-01 -1.219919050238116309e-01 9.498094237465464218e-01 -8.056376520325065904e-01 1.390110576115646257e-01 -6.660185772737656773e-01 4.836032168337049963e-01 -5.323011262604946392e-01
1 2576.6201171875 1.012669238376127101e-01 5.076166945741882319e-01 -1.044486640224218110e-01 3.198947329543044837e-02 -5.567244946184732868e-01 2.170388288124363019e-01 9.019700868520525994e-01 -3.965859521537105081e-01 6.973019393733828064e-01 2.067794350027738481e-01 8.694376849619034342e-01 -7.817697770035196836e-01 -5.941427090687634305e-01 -9.270788195144474830e-01 -1.992850350009061078e-01 -4.343475166951635824e-01 9.664346888594275153e-01 -3.965210014881705991e-01 1.012263982870853507e-01 6.403823575242473254e-01 -1.671875733692840260e-01 -6.371401895827728534e-01 -6.309285897474494753e-01 -2.161004680299454250e-01 -1.264259755435881427e-01 -3.668811776524019130e-01 1.473789890846393114e-01 -3.928284526626897311e-01 2.801356594773143360e-01 -8.896358801774701952e-01 2.287155776581206723e-01 -7.522620230885050940e-01 2.830137704826249934e-01 -6.704345911999531893e-03 -2.177811223461723067e-02 -7.032316004339334015e-01 -4.853623339059651709e-01 -6.811622861449222466e-01 7.229286168329744910e-01 4.813771157920492261e-01 -7.626177466895962542e-01 -4.776215140672479542e-01 -7.523033975507020799e-01 7.369367199697280935e-01 -4.534137604892045648e-01 -6.208604156180892453e-01 -8.710021226527389082e-01 7.824133800762067548e-01 -2.598859286264816326e-01 -7.478777014392878897e-02 8.886515650077566608e-01 7.944112638344684729e-01 9.613894413455585930e-01 -2.430740804062523353e-01 7.925353582951024656e-01 2.226169886485407368e-02 -4.669463131486188967e-01 -9.871837947004891145e-01 9.470149659477224979e-01 1.045018996116335863e-01 7.136040362569697759e-01 -7.829147884112197531e-01 1.558339424298325060e-01 2.355608085039762045e-03 -6.349601547676417823e-01 7.475593587923836658e-01 -3.615202435371684953e-01 5.088853413478700016e-01 -7.206717192171185893e-02 -3.771028599819439275e-01 -5.476434648732819710e-01 -7.440519563705836337e-01 -9.167077696484777771e-01 7.008285845793891244e-01 -6.829588043558221244e-02 -3.828686977445976414e-01 4.491804867200712703e-01 1.879525026455608483e-03 -5.539963259122664407e-01 -6.323185188996374162e-01 -4.910872911008330455e-01 -7.332899712044793628e-01 -8.904117188353661838e-01 -7.123147694076685799e-01 -1.480205623673256365e-01 -5.078699550032907961e-01 8.750099150610810561e-01 1.435394021133542530e-01 -6.723069864756499037e-01 -4.560402196055770574e-01 -9.683038067489431189e-01 5.071801093757311030e-01 -3.483563539387128927e-01 -1.119919052473290488e-01 9.398094239700638397e-01 -8.156376518089891725e-01 1.290110569037594690e-01 -6.560185765659605206e-01 4.936032166101875784e-01 -5.423011260369772213e-01
2 2454.034423828125 1.109261368515597201e-01 5.176300923572292323e-01 -9.446163850072619717e-02 2.200337909630944999e-02 -5.467126586633899166e-01 2.071524727417985989e-01 8.921257893088845314e-01 -4.065959552659670351e-01 7.072421650043814179e-01 1.967784657194910913e-01 8.678284762011203579e-01 -7.917818187808920438e-01 -5.842006980923892812e-01 -9.370702148016631927e-01 -1.893643596933938245e-01 -4.441492565219620214e-01 9.747163388810997642e-01 -4.065025787728047124e-01 9.133987457838421697e-02 6.503467463194443354e-01 -1.572086978514388722e-01 -6.467507447174865032e-01 -6.209330985035506068e-01 -2.060868895703249493e-01 -1.164141079235372356e-01 -3.570149735396337398e-01 1.373658502092740541e-01 -3.968665383580458617e-01 2.701346194135159084e-01 -8.811412133999190210e-01 2.385745742654838963e-01 -7.422601513536475348e-01 2.927507498628749705e-01 3.227227732280901762e-03 -1.176642994775867201e-02 -7.131811998266455177e-01 -4.953326654705108023e-01 -6.711736252207856079e-01 7.131985823251634216e-01 4.714154930248988240e-01 -7.526044550773287600e-01 -4.875411472247992428e-01 -7.623146886820793000e-01 7.270504886963153890e-01 -4.435193633794576318e-01 -6.110112118675981030e-01 -8.613473175885375532e-01 7.732279830100308171e-01 -2.698991904364267391e-01 -6.525047377425696737e-02 8.986608286498889431e-01 8.044243347232857833e-01 9.514065881489972565e-01 -2.330659995437898147e-01 7.825610937553242330e-01 3.191500822500059620e-02 -4.569354578762065966e-01 -9.773276293137527215e-01 9.570285416133752499e-01 1.145121700134690279e-01 7.035907306748636625e-01 -7.778975003820258749e-01 1.658202424512424944e-01 1.227554578507294991e-02 -6.250149074453208442e-01 7.547931461203885029e-01 -3.523044043299961015e-01 5.188968895242778157e-01 -6.256371888307898921e-02 -3.870664199000495298e-01 -5.376551308433690224e-01 -7.540555994809781115e-01 -9.067842202795002304e-01 6.908603438340235048e-01 -7.822386196869235420e-02 -3.928817406937377132e-01 4.392148695103983425e-01 -8.115476341769012336e-03 -5.440313438645894006e-01 -6.423297392504989656e-01 -4.820553340854378810e-01 -7.232903858665424845e-01 -9.004043276358966175e-01 -7.023013418223051918e-01 -1.578097181634958712e-01 -4.978655118868047236e-01 8.650200955716615958e-01 1.535446023950934880e-01 -6.821998338646326765e-01 -4.460300833141923604e-01 -9.782620460211799429e-01 4.971686710953870936e-01 -3.385543188826583005e-01 -1.020140634975417182e-01 9.298955193776690109e-01 -8.256403226186157518e-01 1.190135726295509233e-01 -6.460102237573062123e-01 5.036152602502050879e-01 -5.523141280079240101e-01
3 2337.998291015625 1.206955737548576213e-01 5.275895479367485041e-01 -8.447494732383487026e-02 1.204837710134198936e-02 -5.366981786835172130e-01 1.972706494181315495e-01 8.822682623285440506e-01 -4.166299501790682314e-01 7.172247034139125343e-01 1.868388445168434053e-01 8.660428521273020319e-01 -8.018112371748615796e-01 -5.743548899440051869e-01 -9.470034676205456581e-01 -1.796700367497063855e-01 -4.537598070000627981e-01 9.760999596610611118e-01 -4.141298643240844957e-01 8.214216635909443731e-02 6.603003969653560290e-01 -1.472044167850807828e-01 -6.565435960016328121e-01 -6.110389062847700892e-01 -1.961445153781466999e-01 -1.063792701635060123e-01 -3.471076673676800617e-01 1.273749829819581514e-01 -3.988965545139593338e-01 2.601060047509282658e-01 -8.720971333585700869e-01 2.483974662905970021e-01 -7.322534283594988036e-01 3.026223100117697573e-01 1.312154754225414166e-02 -1.759821506286618487e-03 -7.231380244198915008e-01 -5.053201845931709624e-01 -6.612018398617010018e-01 7.033761615492730712e-01 4.621164978876841634e-01 -7.425919113170886821e-01 -4.975186201708470257e-01 -7.723321712459325639e-01 7.171377324246550611e-01 -4.335541252180725724e-01 -6.010819991260443196e-01 -8.515418440895374808e-01 7.641404055478344670e-01 -2.799098547877112431e-01 -5.556335647332932837e-02 9.086910293548211559e-01 8.144333441143551955e-01 9.413908676474551651e-01 -2.231495533720888602e-01 7.726823614912823324e-01 4.147518812165329471e-02 -4.469977738245141108e-01 -9.675395370879626977e-01 9.670058776550045643e-01 1.242535498928840632e-01 6.935724760445960424e-01 -7.710947365921336782e-01 1.757746120781817911e-01 2.222009275281777718e-02 -6.153248071181867118e-01 7.631382722947788189e-01 -3.427523548794197961e-01 5.288883006439772938e-01 -5.303441791771024150e-02 -3.969374165987866743e-01 -5.278360479275860939e-01 -7.640730494485412638e-01 -8.968603831318471276e-01 6.811506475485968881e-01 -8.797617836910109901e-02 -4.026807610586182751e-01 4.292129037119607471e-01 -1.800562568925312412e-02 -5.342198940686280206e-01 -6.523525620179950746e-01 -4.725931172164412608e-01 -7.133323784936267398e-01 -9.103548332054738346e-01 -6.924080529864220512e-01 -1.674539359526689974e-01 -4.878372976929241656e-01 8.550068868471032424e-01 1.634241011376142971e-01 -6.921559022239480718e-01 -4.360631669095278440e-01 -9.882226964875624464e-01 4.872348101228634043e-01 -3.287082033978245832e-01 -9.199922309583263846e-02 9.199192413184844597e-01 -8.356699170325518899e-01 1.089926488287844553e-01 -6.359892505964432896e-01 5.136499769383016112e-01 -5.623045882472748058e-01
4 2237.886474609375 1.302874679791437007e-01 5.374052538768758769e-01 -7.444046160373685161e-02 2.196791959027555308e-03 -5.267725422206499530e-01 1.873327791019241406e-01 8.723680472466734948e-01 -4.265392382054606912e-01 7.272421943596689697e-01 1.769038650259076029e-01 8.672939933187622241e-01 -8.118310610836674268e-01 -5.651195656059266881e-01 -9.569011299472391929e-01 -1.698328712748147229e-01 -4.624657778312781797e-01 9.759053969164790399e-01 -4.224463458100473634e-01 7.296512325641280050e-02 6.702996181561662326e-01 -1.371582783569291752e-01 -6.663040149084407116e-01 -6.013442676227298556e-01 -1.861638843172483959e-01 -9.634064192059610399e-02 -3.372964820673298725e-01 1.174438656857392793e-01 -3.975879504868147230e-01 2.500712470846384594e-01 -8.638163001067957758e-01 2.582184491044321462e-01 -7.222848057718775916e-01 3.125557854167475558e-01 2.256325575683515439e-02 8.261521389638426527e-03 -7.331502999592300895e-01 -5.153127300637663222e-01 -6.512280409832100769e-01 6.937474391050963973e-01 4.586274298768622248e-01 -7.325423987072492427e-01 -5.075450760277067097e-01 -7.823314473847746697e-01 7.071669500999833158e-01 -4.235348116740376145e-01 -5.912862225576911435e-01 -8.417168407561477217e-01 7.552731436165343037e-01 -2.899550116018692059e-01 -4.572911255735423453e-02 9.185611496790155872e-01 8.244664803480425963e-01 9.313736691369871590e-01 -2.133850711048879134e-01 7.627205580475524549e-01 5.120371761218378559e-02 -4.370253421275627215e-01 -9.577680177473879564e-01 9.770338413231125507e-01 1.340101038110073084e-01 6.835403363260634801e-01 -7.634179340165454519e-01 1.857152474911132334e-01 3.221444126391759255e-02 -6.060853365320060249e-01 7.709509734604549358e-01 -3.358838923354852124e-01 5.388111673535076473e-01 -4.386778420744508189e-02 -4.067507560482519491e-01 -5.181010122175493393e-01 -7.737262684703980486e-01 -8.876492880818698250e-01 6.713144618250537210e-01 -9.773193786906819724e-02 -4.125023902103202023e-01 4.195018467642526172e-01 -2.777407259665420902e-02 -5.244981306366021112e-01 -6.622779041829287561e-01 -4.634152657257648578e-01 -7.033596832323867343e-01 -9.202400549252156559e-01 -6.825747478436021698e-01 -1.766897846253570048e-01 -4.778059430793220042e-01 8.450533619297391219e-01 1.730202785144210331e-01 -7.021385412163172468e-01 -4.261700689947724996e-01 -9.977489147752092169e-01 4.773524717778125925e-01 -3.188303232939384557e-01 -8.194591068988876792e-02 9.099222180489503486e-01 -8.456735750441075616e-01 9.900074224547528168e-02 -6.259633078983222187e-01 5.236837474026623251e-01 -5.723392034212106960e-01
5 2153.605712890625 1.396788596289859630e-01 5.468750545055975909e-01 -6.435897203329798977e-02 -7.391675929506513754e-03 -5.168839463192202999e-01 1.773178418426673009e-01 8.623791469726351799e-01 -4.364865726216713426e-01 7.368464686549394127e-01 1.699548528581558138e-01 8.667903578773434869e-01 -8.204246901979972417e-01 -5.561098318098069981e-01 -9.667418903272688713e-01 -1.601863968910433034e-01 -4.715963907783249365e-01 9.792338918769212253e-01 -4.309639324361598245e-01 6.769901144665246839e-02 6.803410552679611811e-01 -1.270658317763999623e-01 -6.751908606908398891e-01 -5.916480820338931856e-01 -1.767941189089112797e-01 -8.711324220630500825e-02 -3.298995642771553882e-01 1.083366224160573488e-01 -3.953931954746452426e-01 2.400549892099708149e-01 -8.560961966194233774e-01 2.681144760286846562e-01 -7.137579468982122588e-01 3.221870801738753176e-01 2.228571877742435703e-02 1.800321139947080873e-02 -7.427370281371947769e-01 -5.247905382039845801e-01 -6.412844597969751259e-01 6.870517103560596084e-01 4.610019315429163544e-01 -7.238583865996981448e-01 -5.175895669462238224e-01 -7.921444552834033814e-01 6.988661837511445096e-01 -4.135084638505965859e-01 -5.875768802269969449e-01 -8.321959524275954756e-01 7.511614229018162003e-01 -2.999508371905723614e-01 -3.579776615578200705e-02 9.283319938107237324e-01 8.345089214255729804e-01 9.213161378397802803e-01 -2.047462057904638755e-01 7.526922404768661146e-01 6.074956072912285343e-02 -4.269853373898875315e-01 -9.478700713673091638e-01 9.868202757947197590e-01 1.424972743731554026e-01 6.736014601814754865e-01 -7.626010612656708432e-01 1.955246390641847132e-01 4.224799007350554803e-02 -6.015727699245605464e-01 7.707508379289689238e-01 -3.284459823821890279e-01 5.487268116564718579e-01 -3.636178991733163279e-02 -4.166596519878404958e-01 -5.084023996020832215e-01 -7.821277331412945788e-01 -8.826114392441961609e-01 6.615259737871694856e-01 -1.074016273306570568e-01 -4.217065338686005749e-01 4.096980263628224872e-01 -3.766409249030044926e-02 -5.158457406557495073e-01 -6.710889924618184121e-01 -4.547409896644087901e-01 -6.935492299515801928e-01 -9.295358248923544231e-01 -6.730770056749968422e-01 -1.830854314619656531e-01 -4.683161655813747881e-01 8.359260076803809447e-01 1.816474240655661099e-01 -7.119331303483877882e-01 -4.161897787979365049e-01 -1.000000000000000000e+00 4.675488804817358179e-01 -3.126571526565991022e-01 -7.184838467603760215e-02 9.014778464157187088e-01 -8.549281293307067209e-01 8.963427278772972961e-02 -6.160610420441423596e-01 5.335732979097309592e-01 -5.789495317528003948e-01
6 2073.78466796875 1.492030420454846240e-01 5.560113662154784198e-01 -5.423035474661586086e-02 -1.660084127910921303e-02 -5.071567206802942707e-01 1.672377334236065938e-01 8.523162549826888146e-01 -4.463547213359753130e-01 7.463437097719995972e-01 1.655346361972092062e-01 8.683568075232501737e-01 -8.286852923294831808e-01 -5.482470990640999631e-01 -9.764841093283236351e-01 -1.508142910690761784e-01 -4.806507358570912825e-01 9.848868052349837310e-01 -4.398107909524953119e-01 6.765463173590879897e-02 6.904239837317778239e-01 -1.169310957004026097e-01 -6.840170308075028682e-01 -5.819177932750192461e-01 -1.672654354104095020e-01 -7.892060520234678300e-02 -3.249256255885195621e-01 1.005347269205532079e-01 -3.907694270891455268e-01 2.302089957283943722e-01 -8.477168117441258310e-01 2.781107160559335156e-01 -7.055862134294412780e-01 3.317362537003412104e-01 1.900083765315141449e-02 2.739689782813692354e-02 -7.517048272717472557e-01 -5.339360793205798483e-01 -6.313601681639056107e-01 6.834316841885774707e-01 4.634969836030287116e-01 -7.164124723945344275e-01 -5.274742783011947544e-01 -8.018628668854832497e-01 6.923332390122796109e-01 -4.034734062984377534e-01 -5.871798207717158213e-01 -8.233897582488354239e-01 7.479976910120169631e-01 -3.099454362274447483e-01 -2.582958408373858816e-02 9.376374318375095829e-01 8.445440376510540137e-01 9.112815431549410317e-01 -1.970806317054965007e-01 7.425967494028404836e-01 7.046278579578468815e-02 -4.170638164414774973e-01 -9.378711025649166810e-01 9.966840025894394550e-01 1.501335970130379671e-01 6.637064148712166212e-01 -7.649775701647039128e-01 2.049871912093081949e-01 5.215525340462079384e-02 -5.987437725975457425e-01 7.669234793329420263e-01 -3.208936496717142983e-01 5.585257519276110028e-01 -3.167853050841062945e-02 -4.264620828559892995e-01 -4.986492580498733673e-01 -7.900186253563676875e-01 -8.821858189777269654e-01 6.516660905607152277e-01 -1.170819320069513836e-01 -4.305577900901333965e-01 3.997686208374957584e-01 -4.764813126049927128e-02 -5.080075761995608286e-01 -6.785077292772709878e-01 -4.458571567105384936e-01 -6.838002132270533107e-01 -9.383507502202514949e-01 -6.640120910163311851e-01 -1.901317375021036593e-01 -4.593782199919516085e-01 8.275204731298333449e-01 1.893247933509409897e-01 -7.218164978048835501e-01 -4.062564598551512418e-01 -1.000000000000000000e+00 4.579863070860663576e-01 -3.091506800895027496e-01 -6.190802307194309684e-02 8.932089024279319389e-01 -8.633226742748738580e-01 8.056636299566410919e-02 -6.062344983032141865e-01 5.433386071913781645e-01 -5.839489560836905735e-01
7 1998.471923828125 1.589347222002850391e-01 5.648476672591080661e-01 -4.406219443473813335e-02 -2.580447177865097252e-02 -4.974472693327047779e-01 1.571322418077747418e-01 8.422097081783799233e-01 -4.562928263454715250e-01 7.557922091907947060e-01 1.636743415897412568e-01 8.734154788710470907e-01 -8.359045934005011613e-01 -5.411541323659898595e-01 -9.860916581537664261e-01 -1.423719944225407819e-01 -4.897887770329931723e-01 9.910720551261158473e-01 -4.487984067687904588e-01 7.048193824678938846e-02 7.004804719477011332e-01 -1.067345300499991101e-01 -6.921070118493515277e-01 -5.721960056286063967e-01 -1.580295997762375393e-01 -7.185687597948287042e-02 -3.216641553526353725e-01 9.407476667223191313e-02 -3.843374386486915206e-01 2.204277245091408322e-01 -8.389813934244236826e-01 2.881950293964186116e-01 -6.974146401481531310e-01 3.411659674114837504e-01 1.394562430607404480e-02 3.649799064353609346e-02 -7.598744475695964340e-01 -5.429273990067542410e-01 -6.214925195698242089e-01 6.833039272931964447e-01 4.677756369043273299e-01 -7.102231270123804396e-01 -5.373489257844243916e-01 -8.114033027435541001e-01 6.870281103745783380e-01 -3.933519695088059098e-01 -5.889653673129298106e-01 -8.145417104335721525e-01 7.485628071893299929e-01 -3.199042920352259678e-01 -1.585032206702496893e-02 9.463693455903634533e-01 8.545870198270002494e-01 9.011687015413503143e-01 -1.903599095181860434e-01 7.324666652831033353e-01 8.028793534681866184e-02 -4.071080479680311281e-01 -9.277992708095765817e-01 1.000000000000000000e+00 1.567274102014120096e-01 6.539030983152993581e-01 -7.674886318927045536e-01 2.142854049668827532e-01 6.202361632311692574e-02 -5.983082044089957918e-01 7.611750532569172556e-01 -3.127337253731894418e-01 5.682282164932457302e-01 -3.012028150701939744e-02 -4.361463987386124952e-01 -4.889771676386871491e-01 -7.977347516306851904e-01 -8.830940037160910361e-01 6.417616184033561044e-01 -1.265758715854845562e-01 -4.390640406578676380e-01 3.897627295144061588e-01 -5.770595592431715382e-02 -5.015377872384483293e-01 -6.843020616399824174e-01 -4.365983863266440501e-01 -6.740591080877977870e-01 -9.466671218101505580e-01 -6.552809260468273056e-01 -1.970504900680836169e-01 -4.507125102356368540e-01 8.200807484945005221e-01 1.959683400961220734e-01 -7.318223481497798666e-01 -3.964073464429498372e-01 -1.000000000000000000e+00 4.486856690958300753e-01 -3.077631228418491460e-01 -5.206320398813324424e-02 8.853347600493632896e-01 -8.708503218148471170e-01 7.174930866436146637e-02 -5.965438531523739041e-01 5.530985557802858832e-01 -5.864275614527965086e-01
8 1931.7933349609375 1.686105295198665477e-01 5.735381762729396815e-01 -3.388050573114154140e-02 -3.500388897486517159e-02 -4.879193523126819088e-01 1.470311553477208211e-01 8.320531568023947777e-01 -4.662634782849828241e-01 7.652207382596223351e-01 1.629743664693719118e-01 8.772550629385109655e-01 -8.434379597267438466e-01 -5.358330580888273076e-01 -9.956227444645107116e-01 -1.340831517966247777e-01 -4.977629881595591055e-01 9.978903077417464740e-01 -4.580084438363229982e-01 7.455453642845433215e-02 7.104886552556468615e-01 -9.651546550883804976e-02 -6.999417741841751361e-01 -5.627114910345283327e-01 -1.486948185690932789e-01 -6.652622351530168565e-02 -3.197175177128595003e-01 8.897151663807845168e-02 -3.770751724076775169e-01 2.108085313575476238e-01 -8.300498301886043429e-01 2.983543635642567082e-01 -6.888030365081332373e-01 3.505423154077782488e-01 8.957182596645019146e-03 4.552289195910597108e-02 -7.675418726581808571e-01 -5.518700934099853850e-01 -6.117597525615792176e-01 6.848150296026469519e-01 4.731050111282748549e-01 -7.048991935749138182e-01 -5.472027162985955151e-01 -8.207831469247937051e-01 6.823955326088453344e-01 -3.831617675855547578e-01 -5.921481470776863709e-01 -8.057409533160027060e-01 7.505411673058117739e-01 -3.298782250241676373e-01 -5.911065942826532194e-03 9.532711420318886741e-01 8.645618636494198928e-01 8.910969089015583489e-01 -1.840196945355572211e-01 7.222725015136197690e-01 8.981551336542437092e-02 -3.973004165946256716e-01 -9.176847556093192804e-01 1.000000000000000000e+00 1.628934948709424013e-01 6.441833428147443197e-01 -7.683313637461859358e-01 2.233363674820580957e-01 7.185500387275567391e-02 -5.988680755521915700e-01 7.542170431161108191e-01 -3.061860755165326520e-01 5.775529599056807850e-01 -3.028562044060367775e-02 -4.455563302269476278e-01 -4.792472085680046234e-01 -8.056678448655818503e-01 -8.856159176803923838e-01 6.318219105877089792e-01 -1.358508367376289883e-01 -4.466805889911846794e-01 3.798076520823101543e-01 -6.777994555406263721e-02 -4.958803220413023904e-01 -6.890484395737528356e-01 -4.270487909110518565e-01 -6.643228346500593684e-01 -9.545718925942305866e-01 -6.469231161902933014e-01 -2.048204183818753688e-01 -4.421859335527116297e-01 8.123150414002782149e-01 2.017138953703105919e-01 -7.418809812015925154e-01 -3.867790635830283819e-01 -9.994546658708713949e-01 4.396980495542446299e-01 -3.075547996170522325e-01 -4.245724120503502341e-02 8.770568455625378235e-01 -8.776268628206671529e-01 6.307115364448212524e-02 -5.870672529375349225e-01 5.627563913681450369e-01 -5.872706720635274547e-01
9 1870.179443359375 1.780776227938638545e-01 5.821878076763262744e-01 -2.369247472081181805e-02 -4.390521961726734368e-02 -4.786826254028060390e-01 1.370995369999568059e-01 8.218379060271767678e-01 -4.763745457290688989e-01 7.744938752255527969e-01 1.630441472466386266e-01 8.819899395041461698e-01 -8.507744621558417375e-01 -5.319590218381913260e-01 -1.000000000000000000e+00 -1.262770909609056691e-01 -5.050437844601789461e-01 1.000000000000000000e+00 -4.666942990312492601e-01 7.914085726455133418e-02 7.203775380044294963e-01 -8.634009024097477614e-02 -7.071401191002804065e-01 -5.535982602920141993e-01 -1.395857182421975651e-01 -6.316365495431397470e-02 -3.191251782199908682e-01 8.485290367064690642e-02 -3.691258927864340400e-01 2.013185517626017162e-01 -8.208465209953508257e-01 3.085612836590447827e-01 -6.797673942493103194e-01 3.596656863904847956e-01 4.142326842269561382e-03 5.438817762390280031e-02 -7.746454322192546371e-01 -5.607890782031119681e-01 -6.022827313889365097e-01 6.877078874857724955e-01 4.796808656234425872e-01 -7.002222708847904986e-01 -5.570970035122786435e-01 -8.299235825310349313e-01 6.782951353796506933e-01 -3.729345083370596559e-01 -5.963952751098342553e-01 -7.968943397375043425e-01 7.541904956754590383e-01 -3.397919787423053783e-01 4.022370346603132418e-03 9.569315440597787603e-01 8.743624234905162940e-01 8.810243563025454971e-01 -1.779430270777382361e-01 7.120086394252971296e-01 9.873810144559214130e-02 -3.877971274687659342e-01 -9.075786176556206453e-01 1.000000000000000000e+00 1.681744189005907053e-01 6.347454222890742681e-01 -7.689644328274178875e-01 2.322210525960841654e-01 8.141768530184378960e-02 -5.995892462355829622e-01 7.463663328135194952e-01 -3.024769047820228263e-01 5.864528963581887577e-01 -3.246131430646914673e-02 -4.545624570107358320e-01 -4.694769995982923660e-01 -8.140366629549478095e-01 -8.887116073757208579e-01 6.218739298336315446e-01 -1.445715131522975483e-01 -4.528169374622301735e-01 3.701057286150912784e-01 -7.771587313137939823e-02 -4.912364175304169134e-01 -6.919524668085157426e-01 -4.172695220353337398e-01 -6.546455632913905642e-01 -9.621970756847981754e-01 -6.393389760199277294e-01 -2.132737083600815264e-01 -4.337241843715602396e-01 8.041158432287818236e-01 2.063577975528896324e-01 -7.519726193941269621e-01 -3.775751685878754316e-01 -9.984766608686186373e-01 4.310773888021866007e-01 -3.070078604698815994e-01 -3.349827473378019782e-02 8.685581880677544220e-01 -8.833876666393698507e-01 5.465214006231211563e-02 -5.778652373513375462e-01 5.725179064416232588e-01 -5.867044272396693128e-01
